MarkerName,SampleName,X,Y,R,ratio
mrk005,N018,386.30115,1930.80098,2317.10213,0.833282639984453
mrk005,N019,410.3122,2142.5357,2552.8479,0.839272758866676
mrk005,N020,421.73304,2025.80773,2447.54077,0.827691107266009
mrk005,N022,436.87513,1945.46526,2382.34039,0.816619349680757
mrk005,N025,387.12274,1989.57466,2376.6974,0.837117362942375
mrk005,N026,411.67087,1896.44518,2308.11605,0.821642040052535
mrk005,N028,355.09545,1942.83455,2297.93,0.84547159835156
mrk005,N031,365.06912,2131.04648,2496.1156,0.853745106997448
mrk005,N032,421.00772,2337.88392,2758.89164,0.847399689826165
mrk005,N033,405.31265,1906.37846,2311.69111,0.824668335554572
mrk005,N035,371.61757,2064.83567,2436.45324,0.847476009841256
mrk005,N040,358.87772,2006.7006,2365.57832,0.848291761483509
mrk005,N041,352.76427,2071.78255,2424.54682,0.854503007700218
mrk005,N042,389.23765,2075.57275,2464.8104,0.842082113090727
mrk005,N044,393.1361,1757.13909,2150.27519,0.817169401466238
mrk005,N045,341.99387,1734.96711,2076.96098,0.83533928981179
mrk005,N047,460.23159,1834.60681,2294.8384,0.799449237907122
mrk005,N048,373.67765,2031.45602,2405.13367,0.844633313041599
mrk005,N050,448.76856,2138.99224,2587.7608,0.826580354722121
mrk005,N052,408.41175,2011.15595,2419.5677,0.83120466106404
mrk005,N053,374.09683,2106.21045,2480.30728,0.849173191960312
mrk005,N054,455.05975,2096.31238,2551.37213,0.82164116921666
mrk005,N056,432.60671,2185.62056,2618.22727,0.834771138870614
mrk005,N057,384.20347,1791.43268,2175.63615,0.823406377026784
mrk005,N058,332.56377,1977.11697,2309.68074,0.856013099888429
mrk005,N059,383.32877,1999.10618,2382.43495,0.839102104340771
mrk005,N060,368.80303,1937.8387,2306.64173,0.840112564858523
mrk005,N062,372.62833,2060.01627,2432.6446,0.84682171411311
mrk005,N063,364.73432,1971.56112,2336.29544,0.843883477339664
mrk005,N064,359.71375,1985.13168,2344.84543,0.846593832839549
mrk005,N065,307.2533,1752.46897,2059.72227,0.850827801167582
mrk005,N067,353.88022,2213.92775,2567.80797,0.862185870542337
mrk005,N068,467.89558,2741.17726,3209.07284,0.854196023796082
mrk005,N069,557.28722,2590.96436,3148.25158,0.822985169438079
mrk005,N070,386.72477,2041.88454,2428.60931,0.84076287264171
mrk005,N072,383.86786,2117.4762,2501.34406,0.846535362272394
mrk005,N073,457.61719,2091.59925,2549.21644,0.820487117994579
mrk005,N075,329.65689,1933.04863,2262.70552,0.854308531496401
mrk005,N076,318.02448,1989.52337,2307.54785,0.862180764745572
mrk005,N077,324.59541,1871.28791,2195.88332,0.852180028399688
mrk005,N078,358.25624,1995.2037,2353.45994,0.847774659805767
mrk005,N079,300.59,1746.58239,2047.17239,0.853168203387112
mrk005,N081,372.14044,2029.61981,2401.76025,0.845055125714567
mrk005,N082,395.45583,2035.66758,2431.12341,0.837336176200121
mrk005,N083,398.19703,2298.92891,2697.12594,0.852362463281933
mrk005,N086,365.72031,2111.30261,2477.02292,0.852354894641023
mrk005,N087,344.18424,2085.76581,2429.95005,0.858357483521112
mrk005,N088,389.89174,2087.87915,2477.77089,0.842644151816635
mrk005,N090,377.52506,1866.35142,2243.87648,0.831753189908207
mrk005,N091,371.57065,1872.76546,2244.33611,0.834440729111648
mrk005,N092,373.60158,2017.59412,2391.1957,0.843759513284504
mrk005,N093,343.53461,1903.43946,2246.97407,0.847112338951023
mrk005,N094,360.91895,1927.46753,2288.38648,0.842282344720023
mrk005,N095,340.33336,1631.78956,1972.12292,0.827427917119892
mrk005,N096,359.66287,1898.52733,2258.1902,0.840729593990798
mrk005,N099,340.51428,2167.33869,2507.85297,0.864220796006235
mrk005,N102,362.5368,2051.48494,2414.02174,0.849820407996823
mrk005,N103,399.11199,2056.7901,2455.90209,0.837488639459564
mrk005,N104,407.1696,2098.59871,2505.76831,0.837507083805366
mrk005,N105,401.91094,1987.214,2389.12494,0.831774833843558
mrk005,N106,323.26438,1815.02921,2138.29359,0.84882133047034
mrk005,N107,377.35989,1915.25692,2292.61681,0.835402109783885
mrk005,N108,427.48101,2137.34562,2564.82663,0.833329471473867
mrk005,N110,352.1883,2001.29443,2353.48273,0.850354414965263
mrk005,N111,340.75769,1819.15281,2159.9105,0.842235273174514
mrk005,N112,352.94761,1996.68405,2349.63166,0.849785983050637
mrk005,N113,354.80263,2075.73328,2430.53591,0.854022880904483
mrk005,N114,323.47643,1945.22608,2268.70251,0.857417872738193
mrk005,N116,401.31096,2059.95636,2461.26732,0.836949462279457
mrk005,N119,387.54624,2049.32987,2436.87611,0.840965965233251
mrk005,N121,380.80998,2084.60797,2465.41795,0.845539382075157
mrk005,N122,331.61411,1858.1848,2189.79891,0.848564126831171
mrk005,N124,376.05803,2017.0127,2393.07073,0.842855447068211
mrk005,N125,377.94281,1972.27023,2350.21304,0.839187850817133
mrk005,N126,371.54118,2029.51248,2401.05366,0.84525911011918
mrk005,N127,368.15219,1769.80809,2137.96028,0.827802137652436
mrk005,N130,389.76444,1980.10167,2369.86611,0.835533139043032
mrk005,N131,362.60295,1984.44156,2347.04451,0.845506572860009
mrk005,N134,345.80136,1875.90137,2221.70273,0.844353002167846
mrk005,N135,370.97182,2174.21647,2545.18829,0.854245824775502
mrk005,N136,403.62502,1991.59581,2395.22083,0.831487345573894
mrk005,N137,341.93939,2245.26115,2587.20054,0.867834215124275
mrk005,N141,350.38378,1917.35973,2267.74351,0.845492323776951
mrk005,N143,395.11248,2029.23077,2424.34325,0.837022880320268
mrk005,N146,348.57191,1905.93619,2254.5081,0.845388929851261
mrk005,N147,360.85979,2086.19327,2447.05306,0.852532911566699
mrk005,N149,410.23517,2091.40983,2501.645,0.836013834896638
mrk005,N150,416.2596,2139.03748,2555.29708,0.837099332497183
mrk005,N152,396.93923,1823.81978,2220.75901,0.821259655724643
mrk005,N153,422.65905,1964.9347,2387.59375,0.822976982579218
mrk005,N154,313.43173,2166.14989,2479.58162,0.873594913161197
mrk005,N155,469.95631,1928.28442,2398.24073,0.804041227337507
mrk005,N156,376.11446,1884.07736,2260.19182,0.833591796646711
mrk005,N157,336.0665,2021.14622,2357.21272,0.857430558918756
mrk005,N158,368.17166,2065.17011,2433.34177,0.848697102667991
mrk005,N159,327.71902,1766.69186,2094.41088,0.843526872816856
mrk005,N162,339.75567,1962.95748,2302.71315,0.852454193002719
mrk005,N163,375.07788,2104.31224,2479.39012,0.848721717097106
mrk005,N164,371.5903,2062.40343,2433.99373,0.847333090706031
mrk005,N165,350.70587,1990.98109,2341.68696,0.8502336665871
mrk005,N167,372.16012,2148.59183,2520.75195,0.852361466982104
mrk005,N168,329.34564,2004.13281,2333.47845,0.858860646431082
mrk005,N169,368.92397,1894.37032,2263.29429,0.836996906840604
mrk005,N170,328.84442,2091.95323,2420.79765,0.864158650352292
mrk005,N171,373.41394,1877.68912,2251.10306,0.834119571584608
mrk005,N172,392.66471,2014.16275,2406.82746,0.836853818345583
mrk005,N173,371.80825,1931.60268,2303.41093,0.838583621724848
mrk005,N176,426.69588,1997.87494,2424.57082,0.824011789434965
mrk005,N178,370.62033,1836.15493,2206.77526,0.832053432572921
mrk005,N184,304.63108,1722.95293,2027.58401,0.849756617482893
mrk005,N185,382.64243,2069.97967,2452.6221,0.843986389097611
mrk005,N186,418.83784,2229.74575,2648.58359,0.841863461821116
mrk005,N190,358.37135,1879.21023,2237.58158,0.839839873011468
mrk005,N191,356.73011,1962.00918,2318.73929,0.846153419861187
mrk005,N192,319.59199,2015.63186,2335.22385,0.863142888849821
mrk005,N193,335.3076,2023.50038,2358.80798,0.857848708821139
mrk005,N195,369.19965,2039.87978,2409.07943,0.846746584856274
mrk005,N196,335.9077,1964.96718,2300.87488,0.854008706462126
mrk005,N197,366.93593,1950.86117,2317.7971,0.841687639526342
mrk005,N198,331.99795,1801.04926,2133.04721,0.844355085792967
mrk005,N199,328.18751,1853.64921,2181.83672,0.849582002634918
mrk005,N200,376.87478,1907.03765,2283.91243,0.834987202201969
mrk005,N207,436.66349,2068.40532,2505.06881,0.825688025711358
mrk005,N208,440.69481,2067.24892,2507.94373,0.824280423548418
mrk005,N209,397.27419,1873.82669,2271.10088,0.825074177242184
mrk005,N210,299.98418,2010.46077,2310.44495,0.870161727939027
mrk005,N211,331.85006,1869.16396,2201.01402,0.849228556935771
mrk005,N212,346.52995,1981.94549,2328.47544,0.851177322274011
mrk005,N213,327.17205,2007.75146,2334.92351,0.85987890027284
mrk005,N214,344.37883,1774.09514,2118.47397,0.837440140933145
mrk005,N215,360.10393,1934.38185,2294.48578,0.843056804649275
mrk005,N216,361.85253,1970.06553,2331.91806,0.844826224297092
mrk005,N217,384.66471,1884.32896,2268.99367,0.830469024622709
mrk005,N222,309.82435,1492.426,1802.25035,0.828090281685893
mrk005,N223,389.77784,1866.17377,2255.95161,0.827222428764773
mrk005,N227,383.80925,2260.84267,2644.65192,0.854873434535007
mrk005,N230,376.69395,1866.71911,2243.41306,0.832088902076731
mrk005,N231,349.00537,2041.46076,2390.46613,0.854001123203532
mrk005,N232,332.59894,1795.7187,2128.31764,0.843726832053133
mrk005,N234,293.05707,1912.14749,2205.20456,0.86710662796743
mrk005,N235,317.66058,2060.07891,2377.73949,0.86640227773649
mrk005,N237,360.50167,1889.26304,2249.76471,0.839760278753772
mrk005,N243,387.03421,1904.02463,2291.05884,0.831067538186841
mrk005,N244,398.44006,2065.21106,2463.65112,0.838272531055452
mrk005,N247,363.18828,2003.74468,2366.93296,0.84655742847909
mrk005,N248,354.14325,2149.84916,2503.99241,0.858568560916684
mrk005,N251,432.13855,1736.52297,2168.66152,0.800734902143696
mrk005,N252,348.8031,2118.01936,2466.82246,0.858602268442132
mrk005,N254,397.22403,1977.62413,2374.84816,0.832737083283674
mrk005,N255,386.22148,2078.00953,2464.23101,0.843268963651261
mrk005,N256,331.89701,1892.47662,2224.37363,0.850790799925101
mrk005,N257,340.73449,2060.94655,2401.68104,0.858126668643726
mrk005,N260,313.24242,2122.24904,2435.49146,0.871384307789771
mrk005,N263,376.1525,2021.28651,2397.43901,0.843102369473833
mrk005,N265,351.15939,1926.60642,2277.76581,0.845831652903772
mrk005,N266,389.1476,2211.14595,2600.29355,0.85034474280798
mrk005,N267,382.39691,2014.08553,2396.48244,0.840434086385377
mrk005,N268,385.96779,2016.64208,2402.60987,0.839354780474618
mrk005,N269,371.02234,2055.38338,2426.40572,0.847089735677016
mrk005,N270,508.44513,2425.0395,2933.48463,0.826675372763075
mrk005,N271,447.96358,2126.53778,2574.50136,0.825999866630484
mrk005,N272,445.40827,2182.48621,2627.89448,0.830507551429538
mrk005,N273,446.40574,2061.30216,2507.7079,0.821986547954808
mrk005,P1a,375.74742,1936.40069,2312.14811,0.837489900246918
mrk005,P2a,848.68757,1692.82694,2541.51451,0.666070145710087
mrk005,P2b,691.43542,1502.23379,2193.66921,0.684804155135131
mrk005,P3a,392.81866,2304.17168,2696.99034,0.854349252137106
mrk005,P3b,373.91783,2204.63076,2578.54859,0.854989030864065
mrk005,P4a,NA,NA,NA,NA
mrk006,AP001,432.65132,546.89405,979.54537,0.55831415955751
mrk006,AP002,481.39187,397.86077,879.25264,0.452498806258916
mrk006,AP003,436.82661,425.55281,862.37942,0.493463549953453
mrk006,AP004,576.8805,146.2626,723.1431,0.202259552777313
mrk006,AP005,416.13634,501.00439,917.14073,0.54626773581411
mrk006,AP006,266.19246,862.57168,1128.76414,0.764173532302328
mrk006,AP010,341.3662,632.22096,973.58716,0.649372738235373
mrk006,AP011,325.69393,523.68815,849.38208,0.616551917365622
mrk006,AP012,235.72461,728.1019,963.82651,0.755428380985288
mrk006,AP013,371.53479,685.25717,1056.79196,0.648431475576328
mrk006,AP014,363.47048,639.48911,1002.95959,0.637602069291745
mrk006,AP015,518.07644,364.92821,883.00465,0.413280054640709
mrk006,AP016,543.95274,438.71802,982.67076,0.446454741362204
mrk006,AP017,342.49838,882.8509,1225.34928,0.720489181664187
mrk006,AP018,414.39899,607.53844,1021.93743,0.594496710038304
mrk006,AP020,352.233,607.2622,959.4952,0.632897590316241
mrk006,AP024,569.64421,542.63542,1112.27963,0.487858812985724
mrk006,AP026,334.26745,604.92002,939.18747,0.644088682316002
mrk006,AP027,390.17793,646.83697,1037.0149,0.623748964455573
mrk006,AP028,314.23874,524.43712,838.67586,0.625315625514725
mrk006,AP032,1272.33255,304.36398,1576.69653,0.193039037131641
mrk006,AP035,544.1286,380.97716,925.10576,0.411820114491558
mrk006,AP036,721.91616,198.02811,919.94427,0.215260985320339
mrk006,AP037,716.78251,210.15523,926.93774,0.226719898145478
mrk006,AP038,472.22398,634.16477,1106.38875,0.573184398340999
mrk006,AP039,396.94527,522.3184,919.26367,0.568192148831466
mrk006,AP040,310.75679,618.71139,929.46818,0.665661722814438
mrk006,AP041,445.97099,616.1116,1062.08259,0.580097636286459
mrk006,AP042,476.77454,448.09685,924.87139,0.484496390357583
mrk006,AP043,504.7314,578.8332,1083.5646,0.534193531239393
mrk006,AP044,528.76786,462.40495,991.17281,0.466523037491313
mrk006,AP046,419.56692,563.96936,983.53628,0.573409818700333
mrk006,AP047,426.92751,763.54459,1190.4721,0.64137965938051
mrk006,AP049,262.18494,657.62015,919.80509,0.714955980511045
mrk006,AP050,509.24669,453.09729,962.34398,0.470826751573798
mrk006,AP051,569.2866,361.36895,930.65555,0.388295057177707
mrk006,AP052,374.77948,747.88608,1122.66556,0.666169967839755
mrk006,AP053,448.81781,282.7451,731.56291,0.386494580486591
mrk006,AP054,387.95814,528.81854,916.77668,0.576823725490051
mrk006,AP055,406.28156,512.05145,918.33301,0.557587982163464
mrk006,AP056,392.5269,640.73737,1033.26427,0.620109867923721
mrk006,AP057,360.07203,751.22514,1111.29717,0.675989429542055
mrk006,AP058,461.05527,637.27028,1098.32555,0.580219844653527
mrk006,AP059,596.05719,437.1302,1033.18739,0.423088980983401
mrk006,AP061,272.42891,626.93557,899.36448,0.697087314366696
mrk006,AP062,363.46303,719.03574,1082.49877,0.664237004167681
mrk006,AP066,423.6459,562.69692,986.34282,0.570488179758839
mrk006,AP067,457.23741,525.31008,982.54749,0.534640905754082
mrk006,AP068,334.68733,986.42133,1321.10866,0.746661769668515
mrk006,AP069,314.58999,611.57669,926.16668,0.660331129597536
mrk006,AP070,516.469,807.912,1324.381,0.610029893210489
mrk006,AP071,496.63998,481.41987,978.05985,0.492219233822961
mrk006,AP072,478.86044,564.38183,1043.24227,0.540988269196569
mrk006,AP073,503.53636,627.93182,1131.46818,0.554970816766584
mrk006,AP074,434.94106,424.79171,859.73277,0.494097380980371
mrk006,AP075,356.88625,610.26018,967.14643,0.630990469561057
mrk006,AP077,408.02291,492.21369,900.2366,0.546760362775741
mrk006,AP078,301.93024,761.91504,1063.84528,0.71618970758605
mrk006,AP079,337.55822,557.00069,894.55891,0.622654007213455
mrk006,AP080,318.03457,585.50076,903.53533,0.648010919506601
mrk006,AP081,442.70714,249.55202,692.25916,0.360489299989906
mrk006,AP084,335.71857,518.97414,854.69271,0.607205530043658
mrk006,AP085,453.32828,391.90362,845.2319,0.463664019306418
mrk006,AP089,394.07798,477.07846,871.15644,0.547638102749949
mrk006,AP092,492.62481,540.98432,1033.60913,0.523393519172959
mrk006,AP093,331.38534,637.49021,968.87555,0.657969137522358
mrk006,AP094,585.7578,580.54455,1166.30235,0.497765052089623
mrk006,AP095,396.72413,590.2023,986.92643,0.598020563700984
mrk006,AP096,262.19811,782.79237,1044.99048,0.749090431905179
mrk006,AP097,422.80771,535.59215,958.39986,0.55883997103255
mrk006,AP099,449.11103,817.68843,1266.79946,0.645475827720987
mrk006,AP100,236.06376,723.48981,959.55357,0.753985845730322
mrk006,AP103,450.79868,567.2326,1018.03128,0.557185826352998
mrk006,AP104,321.26256,532.66302,853.92558,0.623781547801859
mrk006,AP105,525.50214,691.4825,1216.98464,0.568193284674488
mrk006,AP110,619.33665,338.66703,958.00368,0.353513287130588
mrk006,AP111,435.05723,477.49082,912.54805,0.523250057901061
mrk006,AP112,365.23229,672.10456,1037.33685,0.64791351044745
mrk006,AP114,595.3287,509.72324,1105.05194,0.461266318395857
mrk006,AP115,503.98192,452.28305,956.26497,0.472968334289188
mrk006,AP116,534.55721,561.85505,1096.41226,0.512448711582266
mrk006,AP118,433.26522,521.60003,954.86525,0.546255118195997
mrk006,AP119,403.956,545.65546,949.61146,0.574609177526143
mrk006,AP120,402.76414,531.95716,934.7213,0.569107775761609
mrk006,AP122,265.55606,739.53942,1005.09548,0.735790215671848
mrk006,AP131,909.43392,289.25441,1198.68833,0.241309106596541
mrk006,AP132,336.94002,689.76185,1026.70187,0.671822921682221
mrk006,AP133,376.29625,660.11838,1036.41463,0.636924992075807
mrk006,AP134,370.83893,717.43952,1088.27845,0.65924260468449
mrk006,AP135,442.06261,541.27156,983.33417,0.550445185892401
mrk006,AP136,472.06293,684.12837,1156.1913,0.591708629878118
mrk006,AP137,380.04298,642.11454,1022.15752,0.628195290291461
mrk006,AP138,259.96127,583.41216,843.37343,0.69176018504638
mrk006,AP139,457.54581,560.61666,1018.16247,0.550616111395267
mrk006,AP140,388.69255,578.06004,966.75259,0.597939996209371
mrk006,AP141,419.42383,706.88936,1126.31319,0.627613497094889
mrk006,AP151,367.82441,670.47327,1038.29768,0.645742818186784
mrk006,AP152,410.97562,475.26037,886.23599,0.536268415368688
mrk006,K001,571.70354,443.59709,1015.30063,0.436912060223975
mrk006,K002,480.09656,396.25236,876.34892,0.452162775530094
mrk006,K003,400.31553,571.51802,971.83355,0.588082208110638
mrk006,K004,404.89918,351.44596,756.34514,0.464663473609416
mrk006,K007,325.02569,599.39277,924.41846,0.648399827498036
mrk006,K008,390.7468,484.7922,875.539,0.553707144970127
mrk006,K009,438.53651,265.50253,704.03904,0.377113362918056
mrk006,K010,454.29333,354.63052,808.92385,0.438397903585115
mrk006,K011,456.8525,541.08911,997.94161,0.542205179719884
mrk006,K012,469.62899,564.16586,1033.79485,0.545723225454257
mrk006,K013,358.46233,598.63211,957.09444,0.625468172189988
mrk006,K014,504.13186,503.37994,1007.5118,0.49962684308015
mrk006,K015,568.18505,443.18997,1011.37502,0.438205375094196
mrk006,K016,426.2234,505.05848,931.28188,0.542326110758216
mrk006,K017,624.1634,389.53005,1013.69345,0.384268094067294
mrk006,K019,463.3636,307.60182,770.96542,0.398982641789563
mrk006,K021,415.37397,481.35368,896.72765,0.536789157778284
mrk006,K022,378.37001,460.54018,838.91019,0.548974354453842
mrk006,K023,363.96962,496.51262,860.48224,0.577016697055828
mrk006,K024,454.32456,505.54849,959.87305,0.526682658712004
mrk006,K026,465.16999,320.94799,786.11798,0.408269494103162
mrk006,K027,457.74668,574.72007,1032.46675,0.556647533685709
mrk006,K029,359.64266,640.63827,1000.28093,0.640458346036848
mrk006,K030,326.84931,622.31977,949.16908,0.655646905396455
mrk006,K031,681.30188,172.91611,854.21799,0.202426209731312
mrk006,K032,372.81632,616.37557,989.19189,0.62311021373214
mrk006,K033,324.00652,503.17634,827.18286,0.608301216492808
mrk006,K034,519.94007,409.75547,929.69554,0.440741567933089
mrk006,K035,602.7494,479.36275,1082.11215,0.442988048881994
mrk006,K039,502.60655,405.05231,907.65886,0.446260514660761
mrk006,K040,443.17122,518.0285,961.19972,0.538939503644466
mrk006,K041,445.30699,629.63182,1074.93881,0.585737359320016
mrk006,K042,505.11791,372.19678,877.31469,0.424245466583946
mrk006,K043,518.65485,433.93249,952.58734,0.455530397874068
mrk006,K044,566.86076,342.7346,909.59536,0.376798975755549
mrk006,K045,392.42572,513.60915,906.03487,0.566875698724487
mrk006,K046,472.53093,703.93347,1176.4644,0.598346596803099
mrk006,K049,410.16684,517.52536,927.6922,0.557863222305847
mrk006,K050,516.16627,307.70615,823.87242,0.373487620813912
mrk006,K051,414.47022,536.05863,950.52885,0.563958295426804
mrk006,K052,433.1922,508.83717,942.02937,0.540150006151082
mrk006,K053,406.80533,546.29065,953.09598,0.573174854855646
mrk006,K054,389.98789,571.72131,961.7092,0.594484600958377
mrk006,K055,409.54316,531.06543,940.60859,0.564597682443023
mrk006,K056,492.60657,571.35785,1063.96442,0.537008418007061
mrk006,K058,409.80043,522.21275,932.01318,0.560306185798789
mrk006,K059,430.55177,525.55182,956.10359,0.549680835316182
mrk006,K060,620.8615,122.43167,743.29317,0.164715182301487
mrk006,K062,661.73315,472.6862,1134.41935,0.416676778300723
mrk006,K063,625.04037,390.20424,1015.24461,0.384345049613216
mrk006,K064,469.61223,432.58898,902.20121,0.479481711180591
mrk006,K065,457.13646,603.99741,1061.13387,0.569200010550978
mrk006,K066,494.06887,668.21945,1162.28832,0.57491711695081
mrk006,K067,311.69081,594.02321,905.71402,0.655861780741784
mrk006,K068,582.83127,145.77342,728.60469,0.200072030829228
mrk006,K069,616.82963,179.42439,796.25402,0.225335615888005
mrk006,K070,360.33204,431.53394,791.86598,0.544958302161181
mrk006,K071,506.31503,396.22879,902.54382,0.4390133544984
mrk006,K072,429.82407,804.26196,1234.08603,0.651706558901732
mrk006,K073,708.13997,158.05451,866.19448,0.182470003734034
mrk006,K074,421.61485,586.05216,1007.66701,0.581593080039407
mrk006,K077,480.33908,377.91932,858.2584,0.440332794878559
mrk006,K078,497.38018,558.7557,1056.13588,0.529056639946746
mrk006,K080,518.75977,415.65083,934.4106,0.444826749610931
mrk006,K082,509.56086,416.97674,926.5376,0.45003758077384
mrk006,K085,464.14778,357.75311,821.90089,0.435275243466399
mrk006,K086,474.90425,495.59152,970.49577,0.510658093852382
mrk006,K088,408.55136,395.97611,804.52747,0.49218469818066
mrk006,K089,551.55423,381.63478,933.18901,0.408957645139863
mrk006,K090,602.36702,163.40229,765.76931,0.213383179328511
mrk006,K091,506.61533,549.23626,1055.85159,0.520183201125832
mrk006,K093,471.17006,495.71832,966.88838,0.512694464277252
mrk006,K095,429.3294,475.01068,904.34008,0.525256693256369
mrk006,K096,513.73241,591.42902,1105.16143,0.535151701774464
mrk006,K097,448.79556,484.45647,933.25203,0.51910572324177
mrk006,K098,466.2148,425.80634,892.02114,0.477350054730766
mrk006,K099,451.42192,488.62563,940.04755,0.51978820645828
mrk006,K100,592.07836,130.05262,722.13098,0.18009561090981
mrk006,K101,658.83759,738.88122,1397.71881,0.528633667024915
mrk006,K102,482.90322,593.39488,1076.2981,0.551329487620576
mrk006,K103,556.41961,410.31003,966.72964,0.424431002239675
mrk006,K104,447.31525,426.0741,873.38935,0.487839816228581
mrk006,K105,718.91977,828.01435,1546.93412,0.53526154688475
mrk006,K106,448.32736,527.60484,975.9322,0.540616284614853
mrk006,K107,464.27512,437.26777,901.54289,0.485021594480103
mrk006,K108,636.55286,412.4878,1049.04066,0.393204778163699
mrk006,K109,482.87769,547.64255,1030.52024,0.531423380874111
mrk006,K111,507.28724,418.90707,926.19431,0.452288537596393
mrk006,K113,406.335,493.66405,899.99905,0.548516190100423
mrk006,K115,409.53396,525.15627,934.69023,0.561850603702148
mrk006,K116,389.92679,527.40468,917.33147,0.574933595159447
mrk006,K118,484.76817,404.85208,889.62025,0.455084155289855
mrk006,K119,829.89553,214.10124,1043.99677,0.205078450577965
mrk006,K120,464.32024,577.77428,1042.09452,0.554435580373266
mrk006,K121,528.65637,505.11257,1033.76894,0.488612639106762
mrk006,K123,454.22156,376.72035,830.94191,0.453365446448597
mrk006,K124,419.59465,383.9072,803.50185,0.477792552686717
mrk006,K126,421.30728,386.07088,807.37816,0.478178503119282
mrk006,K128,444.57228,452.96014,897.53242,0.504672733715847
mrk006,K130,394.03266,445.38972,839.42238,0.530590714057445
mrk006,K131,403.21647,531.05631,934.27278,0.568416763677949
mrk006,K132,396.49237,384.12652,780.61889,0.492079457621119
mrk006,K134,404.92595,607.27425,1012.2002,0.599954682877953
mrk006,K135,585.44735,238.65058,824.09793,0.28959007335451
mrk006,K137,985.85224,616.0501,1601.90234,0.384574068354254
mrk006,K138,581.68159,405.95752,987.63911,0.411038319452538
mrk006,K140,471.6643,446.2476,917.9119,0.486155152798433
mrk006,K141,510.47991,442.40289,952.8828,0.464278387646414
mrk006,K142,310.02512,596.85363,906.87875,0.65814049562855
mrk006,K144,384.89312,575.60252,960.49564,0.599276556841008
mrk006,K147,361.08265,539.47303,900.55568,0.599044614320794
mrk006,K148,419.30213,477.23617,896.5383,0.532309852239441
mrk006,K151,415.27129,730.21933,1145.49062,0.637472989521293
mrk006,K152,566.48841,244.18881,810.67722,0.30121582792224
mrk006,K154,930.2871,389.19288,1319.47998,0.294959291462687
mrk006,K155,467.98096,476.41098,944.39194,0.504463199887115
mrk006,K156,437.29436,548.79967,986.09403,0.556538883010984
mrk006,K157,417.25633,597.76256,1015.01889,0.588917670290846
mrk006,K158,385.68775,744.29909,1129.98684,0.658679432054271
mrk006,K159,424.73611,493.36979,918.1059,0.537377866758072
mrk006,K160,415.54259,816.08573,1231.62832,0.662607149208781
mrk006,K161,466.66682,433.1418,899.80862,0.48137102754139
mrk006,K162,520.26772,452.76316,973.03088,0.465312221129097
mrk006,K163,464.78824,665.30431,1130.09255,0.588716658648887
mrk006,K165,406.32936,600.73706,1007.06642,0.596521786517318
mrk006,K166,566.32517,441.951,1008.27617,0.438323361346525
mrk006,K167,540.52892,449.41425,989.94317,0.453979848156334
mrk006,K169,517.3605,486.78124,1004.14174,0.484773434475495
mrk006,K171,262.57605,724.41917,986.99522,0.733964213119492
mrk006,K172,464.63649,440.32383,904.96032,0.48656700218635
mrk006,K174,574.11633,496.33213,1070.44846,0.463667470734649
mrk006,K175,356.21218,766.05622,1122.2684,0.682596266632831
mrk006,K177,393.58074,541.12882,934.70956,0.578927233824376
mrk006,K179,429.19433,623.64622,1052.84055,0.592346314928695
mrk006,K181,430.09266,421.51927,851.61193,0.49496637511877
mrk006,K182,516.32871,528.96188,1045.29059,0.506042898558955
mrk006,K183,531.11283,434.31904,965.43187,0.449870211970525
mrk006,K184,495.9589,485.34628,981.30518,0.494592599623289
mrk006,K185,427.16887,557.18555,984.35442,0.566041599122397
mrk006,K187,406.82819,580.92613,987.75432,0.588128159237005
mrk006,K188,505.99081,477.0176,983.00841,0.485262989764248
mrk006,K189,717.12563,531.98951,1249.11514,0.425893092609541
mrk006,K190,542.00734,496.6935,1038.70084,0.478187251682592
mrk006,K191,435.40852,442.60648,878.015,0.50409899603082
mrk006,K192,561.42327,548.04924,1109.47251,0.493972797938004
mrk006,K193,448.47645,430.79461,879.27106,0.489945171173949
mrk006,K194,992.59602,226.61425,1219.21027,0.185869702360693
mrk006,K195,437.63444,621.49961,1059.13405,0.586799763448262
mrk006,K198,358.73636,616.69427,975.43063,0.632227706443871
mrk006,K199,354.47607,578.06883,932.5449,0.619883106968898
mrk006,K200,539.42382,469.24668,1008.6705,0.465213050247826
mrk006,K202,576.2661,525.29758,1101.56368,0.476865377406052
mrk006,K204,457.01984,459.37719,916.39703,0.501286205608938
mrk006,K205,459.9609,653.24851,1113.20941,0.586815476164543
mrk006,K206,551.21453,452.52588,1003.74041,0.450839555219262
mrk006,K207,553.02479,454.06996,1007.09475,0.45087114196554
mrk006,K208,491.2957,602.52711,1093.82281,0.550845259846062
mrk006,K210,464.84109,506.72251,971.5636,0.521553617282492
mrk006,K211,435.92027,563.0664,998.98667,0.563637550839392
mrk006,K212,404.71187,610.52487,1015.23674,0.601362072456125
mrk006,K215,426.81775,549.56494,976.38269,0.562858135061776
mrk006,K216,557.74458,635.90896,1193.65354,0.532741652992543
mrk006,K217,458.17353,421.41368,879.58721,0.479103919667045
mrk006,K218,489.39012,667.95447,1157.34459,0.577143986131218
mrk006,K219,381.90102,585.9801,967.88112,0.605425695254806
mrk006,K220,444.15634,611.73438,1055.89072,0.579353874802499
mrk006,K221,512.0264,722.22832,1234.25472,0.585153379036703
