Prefix,Componentes_CHL,Traits,Models,Habilidad_Predictiva
CSTuber,H,CSTuber.H,BL,0.279
CSTuber,H,CSTuber.H,BL,0.168
CSTuber,H,CSTuber.H,BL,0.104
CSTuber,H,CSTuber.H,BL,0.052
CSTuber,H,CSTuber.H,BL,0.076
CSTuber,H,CSTuber.H,BL,0.079
CSTuber,H,CSTuber.H,BL,0.073
CSTuber,H,CSTuber.H,BL,0.166
CSTuber,H,CSTuber.H,BL,-0.054
CSTuber,H,CSTuber.H,BL,0.072
CSTuber,H,CSTuber.H,BL,0.193
CSTuber,H,CSTuber.H,BL,0.165
CSTuber,H,CSTuber.H,BL,-0.032
CSTuber,H,CSTuber.H,BL,0.217
CSTuber,H,CSTuber.H,BL,0.092
CSTuber,H,CSTuber.H,BL,0.001
CSTuber,H,CSTuber.H,BL,0.08
CSTuber,H,CSTuber.H,BL,0.08
CSTuber,H,CSTuber.H,BL,0.039
CSTuber,H,CSTuber.H,BL,0.108
CSTuber,H,CSTuber.H,BL,0.288
CSTuber,H,CSTuber.H,BL,0.16
CSTuber,H,CSTuber.H,BRR,0.072
CSTuber,H,CSTuber.H,BRR,0.158
CSTuber,H,CSTuber.H,BRR,0.09
CSTuber,H,CSTuber.H,BRR,0.009
CSTuber,H,CSTuber.H,BRR,0.018
CSTuber,H,CSTuber.H,BRR,0.008
CSTuber,H,CSTuber.H,BRR,0.065
CSTuber,H,CSTuber.H,BRR,0.148
CSTuber,H,CSTuber.H,BRR,0.259
CSTuber,H,CSTuber.H,BRR,-0.044
CSTuber,H,CSTuber.H,BRR,0.125
CSTuber,H,CSTuber.H,BRR,0.152
CSTuber,H,CSTuber.H,BRR,0.202
CSTuber,H,CSTuber.H,BRR,0.168
CSTuber,H,CSTuber.H,BRR,0.193
CSTuber,H,CSTuber.H,BRR,0.06
CSTuber,H,CSTuber.H,BRR,0.318
CSTuber,H,CSTuber.H,BRR,0.208
CSTuber,H,CSTuber.H,BRR,0.058
CSTuber,H,CSTuber.H,BRR,0.17
CSTuber,H,CSTuber.H,BRR,0.045
CSTuber,H,CSTuber.H,BRR,0.217
CSTuber,H,CSTuber.H,BRR,0.091
CSTuber,H,CSTuber.H,BRR,0.114
CSTuber,H,CSTuber.H,BRR,0.06
CSTuber,H,CSTuber.H,GBLUP,0.192
CSTuber,H,CSTuber.H,GBLUP,0.086
CSTuber,H,CSTuber.H,GBLUP,0.094
CSTuber,H,CSTuber.H,GBLUP,0.076
CSTuber,H,CSTuber.H,GBLUP,0.059
CSTuber,H,CSTuber.H,GBLUP,0.029
CSTuber,H,CSTuber.H,GBLUP,0.053
CSTuber,H,CSTuber.H,GBLUP,0.034
CSTuber,H,CSTuber.H,GBLUP,0.027
CSTuber,H,CSTuber.H,GBLUP,0.022
CSTuber,H,CSTuber.H,GBLUP,0.152
CSTuber,H,CSTuber.H,GBLUP,0.045
CSTuber,H,CSTuber.H,GBLUP,0.102
CSTuber,H,CSTuber.H,GBLUP,0.153
CSTuber,H,CSTuber.H,GBLUP,0.144
CSTuber,H,CSTuber.H,GBLUP,0.069
CSTuber,H,CSTuber.H,GBLUP,0.037
CSTuber,H,CSTuber.H,GBLUP,0.182
CSTuber,H,CSTuber.H,GBLUP,0.182
CSTuber,H,CSTuber.H,GBLUP,0.12
CSTuber,H,CSTuber.H,GBLUP,-0.087
CSTuber,H,CSTuber.H,GBLUP,0.106
CSTuber,H,CSTuber.H,GBLUP,0.162
CSTuber,H,CSTuber.H,GBLUP,-0.099
CSTuber,H,CSTuber.H,GBLUP,0.157
CSTuber,H,CSTuber.H,RKHS,0.049
CSTuber,H,CSTuber.H,RKHS,-0.073
CSTuber,H,CSTuber.H,RKHS,0.312
CSTuber,H,CSTuber.H,RKHS,0.14
CSTuber,H,CSTuber.H,RKHS,0.111
CSTuber,H,CSTuber.H,RKHS,0.055
CSTuber,H,CSTuber.H,RKHS,0.125
CSTuber,H,CSTuber.H,RKHS,0.008
CSTuber,H,CSTuber.H,RKHS,0.075
CSTuber,H,CSTuber.H,RKHS,0.078
CSTuber,H,CSTuber.H,RKHS,0.108
CSTuber,H,CSTuber.H,RKHS,0.129
CSTuber,H,CSTuber.H,RKHS,0.215
CSTuber,H,CSTuber.H,RKHS,0.021
CSTuber,H,CSTuber.H,RKHS,0.135
CSTuber,H,CSTuber.H,RKHS,0.161
CSTuber,H,CSTuber.H,RKHS,0.025
CSTuber,H,CSTuber.H,RKHS,0.259
CSTuber,H,CSTuber.H,RKHS,0.087
CSTuber,H,CSTuber.H,RKHS,0.011
CSTuber,H,CSTuber.H,RKHS,0.182
CSTuber,H,CSTuber.H,RKHS,0.18
CSTuber,H,CSTuber.H,RKHS,0.056
CSTuber,H,CSTuber.H,RKHS,0.051
CSTuber,H,CSTuber.H,RKHS,0.27
CSTuber,L,CSTuber.L,BA,0.442
CSTuber,L,CSTuber.L,BA,0.417
CSTuber,L,CSTuber.L,BA,0.122
CSTuber,L,CSTuber.L,BA,0.531
CSTuber,L,CSTuber.L,BA,0.196
CSTuber,L,CSTuber.L,BA,0.352
CSTuber,L,CSTuber.L,BA,0.321
CSTuber,L,CSTuber.L,BA,0.212
CSTuber,L,CSTuber.L,BA,0.414
CSTuber,L,CSTuber.L,BA,0.377
CSTuber,L,CSTuber.L,BA,0.453
CSTuber,L,CSTuber.L,BA,0.415
CSTuber,L,CSTuber.L,BA,0.304
CSTuber,L,CSTuber.L,BA,0.197
CSTuber,L,CSTuber.L,BA,0.301
CSTuber,L,CSTuber.L,BA,0.362
CSTuber,L,CSTuber.L,BA,0.334
CSTuber,L,CSTuber.L,BA,0.461
CSTuber,L,CSTuber.L,BA,0.297
CSTuber,L,CSTuber.L,BA,0.34
CSTuber,L,CSTuber.L,BA,0.284
CSTuber,L,CSTuber.L,BA,0.308
CSTuber,L,CSTuber.L,BA,0.272
CSTuber,L,CSTuber.L,BA,0.364
CSTuber,L,CSTuber.L,BA,0.429
CSTuber,L,CSTuber.L,BB,0.237
CSTuber,L,CSTuber.L,BB,0.307
CSTuber,L,CSTuber.L,BB,0.471
CSTuber,L,CSTuber.L,BB,0.181
CSTuber,L,CSTuber.L,BB,0.247
CSTuber,L,CSTuber.L,BB,0.211
CSTuber,L,CSTuber.L,BB,0.472
CSTuber,L,CSTuber.L,BB,0.252
CSTuber,L,CSTuber.L,BB,0.126
CSTuber,L,CSTuber.L,BB,0.491
CSTuber,L,CSTuber.L,BB,0.275
CSTuber,L,CSTuber.L,BB,0.394
CSTuber,L,CSTuber.L,BB,0.345
CSTuber,L,CSTuber.L,BB,0.338
CSTuber,L,CSTuber.L,BB,0.393
CSTuber,L,CSTuber.L,BB,0.369
CSTuber,L,CSTuber.L,BB,0.324
CSTuber,L,CSTuber.L,BB,0.424
CSTuber,L,CSTuber.L,BB,0.311
CSTuber,L,CSTuber.L,BB,0.208
CSTuber,L,CSTuber.L,BB,0.17
CSTuber,L,CSTuber.L,BB,0.295
CSTuber,L,CSTuber.L,BB,0.327
CSTuber,L,CSTuber.L,BB,0.379
CSTuber,L,CSTuber.L,BB,0.171
CSTuber,L,CSTuber.L,BC,0.306
CSTuber,L,CSTuber.L,BC,0.423
CSTuber,L,CSTuber.L,BC,0.375
CSTuber,L,CSTuber.L,BC,0.451
CSTuber,L,CSTuber.L,BC,0.314
CSTuber,L,CSTuber.L,BC,0.198
CSTuber,L,CSTuber.L,BC,0.289
CSTuber,L,CSTuber.L,BC,0.452
CSTuber,L,CSTuber.L,BC,0.341
CSTuber,L,CSTuber.L,BC,0.552
CSTuber,L,CSTuber.L,BC,0.347
CSTuber,L,CSTuber.L,BC,0.309
CSTuber,L,CSTuber.L,BC,0.169
CSTuber,L,CSTuber.L,BC,0.263
CSTuber,L,CSTuber.L,BC,0.501
CSTuber,L,CSTuber.L,BC,0.39
CSTuber,L,CSTuber.L,BC,0.489
CSTuber,L,CSTuber.L,BC,0.363
CSTuber,L,CSTuber.L,BC,0.25
CSTuber,L,CSTuber.L,BC,0.475
CSTuber,L,CSTuber.L,BC,0.331
CSTuber,L,CSTuber.L,BC,0.443
CSTuber,L,CSTuber.L,BC,0.345
CSTuber,L,CSTuber.L,BC,0.309
CSTuber,L,CSTuber.L,BC,0.377
CSTuber,L,CSTuber.L,BL,0.381
CSTuber,L,CSTuber.L,BL,0.408
CSTuber,L,CSTuber.L,BL,0.334
CSTuber,L,CSTuber.L,BL,0.388
CSTuber,L,CSTuber.L,BL,0.293
CSTuber,L,CSTuber.L,BL,0.272
CSTuber,L,CSTuber.L,BL,0.254
CSTuber,L,CSTuber.L,BL,0.38
CSTuber,L,CSTuber.L,BL,0.395
CSTuber,L,CSTuber.L,BL,0.3
CSTuber,L,CSTuber.L,BL,0.257
CSTuber,L,CSTuber.L,BL,0.385
CSTuber,L,CSTuber.L,BL,0.438
CSTuber,L,CSTuber.L,BL,0.415
CSTuber,L,CSTuber.L,BL,0.215
CSTuber,L,CSTuber.L,BL,0.437
CSTuber,L,CSTuber.L,BL,0.188
CSTuber,L,CSTuber.L,BL,0.248
CSTuber,L,CSTuber.L,BL,0.337
CSTuber,L,CSTuber.L,BL,0.407
CSTuber,L,CSTuber.L,BL,0.298
CSTuber,L,CSTuber.L,BL,0.277
CSTuber,L,CSTuber.L,BL,0.315
CSTuber,L,CSTuber.L,BL,0.319
CSTuber,L,CSTuber.L,BL,0.319
CSTuber,L,CSTuber.L,BRR,0.252
CSTuber,L,CSTuber.L,BRR,0.433
CSTuber,L,CSTuber.L,BRR,0.378
CSTuber,L,CSTuber.L,BRR,0.476
CSTuber,L,CSTuber.L,BRR,0.261
CSTuber,L,CSTuber.L,BRR,0.374
CSTuber,L,CSTuber.L,BRR,0.428
CSTuber,L,CSTuber.L,BRR,0.319
CSTuber,L,CSTuber.L,BRR,0.299
CSTuber,L,CSTuber.L,BRR,0.521
CSTuber,L,CSTuber.L,BRR,0.354
CSTuber,L,CSTuber.L,BRR,0.301
CSTuber,L,CSTuber.L,BRR,0.347
CSTuber,L,CSTuber.L,BRR,0.314
CSTuber,L,CSTuber.L,BRR,0.326
CSTuber,L,CSTuber.L,BRR,0.391
CSTuber,L,CSTuber.L,BRR,0.341
CSTuber,L,CSTuber.L,BRR,0.454
CSTuber,L,CSTuber.L,BRR,0.3
CSTuber,L,CSTuber.L,BRR,0.309
CSTuber,L,CSTuber.L,BRR,0.409
CSTuber,L,CSTuber.L,BRR,0.26
CSTuber,L,CSTuber.L,BRR,0.395
CSTuber,L,CSTuber.L,BRR,0.358
CSTuber,L,CSTuber.L,BRR,0.333
CSTuber,L,CSTuber.L,GBLUP,0.326
CSTuber,L,CSTuber.L,GBLUP,0.275
CSTuber,L,CSTuber.L,GBLUP,0.238
CSTuber,L,CSTuber.L,GBLUP,0.421
CSTuber,L,CSTuber.L,GBLUP,0.52
CSTuber,L,CSTuber.L,GBLUP,0.496
CSTuber,L,CSTuber.L,GBLUP,0.345
CSTuber,L,CSTuber.L,GBLUP,0.351
CSTuber,L,CSTuber.L,GBLUP,0.299
CSTuber,L,CSTuber.L,GBLUP,0.472
CSTuber,L,CSTuber.L,GBLUP,0.382
CSTuber,L,CSTuber.L,GBLUP,0.422
CSTuber,L,CSTuber.L,GBLUP,0.323
CSTuber,L,CSTuber.L,GBLUP,0.239
CSTuber,L,CSTuber.L,GBLUP,0.457
CSTuber,L,CSTuber.L,GBLUP,0.45
CSTuber,L,CSTuber.L,GBLUP,0.375
CSTuber,L,CSTuber.L,GBLUP,0.125
CSTuber,L,CSTuber.L,GBLUP,0.351
CSTuber,L,CSTuber.L,GBLUP,0.366
CSTuber,L,CSTuber.L,GBLUP,0.29
CSTuber,L,CSTuber.L,GBLUP,0.382
CSTuber,L,CSTuber.L,GBLUP,0.414
CSTuber,L,CSTuber.L,GBLUP,0.213
CSTuber,L,CSTuber.L,GBLUP,0.351
CSTuber,L,CSTuber.L,RKHS,0.374
CSTuber,L,CSTuber.L,RKHS,0.376
CSTuber,L,CSTuber.L,RKHS,0.32
CSTuber,L,CSTuber.L,RKHS,0.42
CSTuber,L,CSTuber.L,RKHS,0.316
CSTuber,L,CSTuber.L,RKHS,0.388
CSTuber,L,CSTuber.L,RKHS,0.469
CSTuber,L,CSTuber.L,RKHS,0.256
CSTuber,L,CSTuber.L,RKHS,0.303
CSTuber,L,CSTuber.L,RKHS,0.389
CSTuber,L,CSTuber.L,RKHS,0.373
CSTuber,L,CSTuber.L,RKHS,0.314
CSTuber,L,CSTuber.L,RKHS,0.197
CSTuber,L,CSTuber.L,RKHS,0.489
CSTuber,L,CSTuber.L,RKHS,0.536
CSTuber,L,CSTuber.L,RKHS,0.289
CSTuber,L,CSTuber.L,RKHS,0.191
CSTuber,L,CSTuber.L,RKHS,0.406
CSTuber,L,CSTuber.L,RKHS,0.374
CSTuber,L,CSTuber.L,RKHS,0.515
CSTuber,L,CSTuber.L,RKHS,0.278
CSTuber,L,CSTuber.L,RKHS,0.392
CSTuber,L,CSTuber.L,RKHS,0.441
CSTuber,L,CSTuber.L,RKHS,0.302
CSTuber,L,CSTuber.L,RKHS,0.307
CTallo,C,CTallo.C,BA,0.795
CTallo,C,CTallo.C,BA,0.612
CTallo,C,CTallo.C,BA,0.515
CTallo,C,CTallo.C,BA,0.725
CTallo,C,CTallo.C,BA,0.636
CTallo,C,CTallo.C,BA,0.617
CTallo,C,CTallo.C,BA,0.597
CTallo,C,CTallo.C,BA,0.664
CTallo,C,CTallo.C,BA,0.75
CTallo,C,CTallo.C,BA,0.601
CTallo,C,CTallo.C,BA,0.656
CTallo,C,CTallo.C,BA,0.677
CTallo,C,CTallo.C,BA,0.596
CTallo,C,CTallo.C,BA,0.76
CTallo,C,CTallo.C,BA,0.605
CTallo,C,CTallo.C,BA,0.657
CTallo,C,CTallo.C,BA,0.652
CTallo,C,CTallo.C,BA,0.586
CTallo,C,CTallo.C,BA,0.719
CTallo,C,CTallo.C,BA,0.71
CTallo,C,CTallo.C,BA,0.675
CTallo,C,CTallo.C,BA,0.611
CTallo,C,CTallo.C,BA,0.582
CTallo,C,CTallo.C,BA,0.744
CTallo,C,CTallo.C,BA,0.631
CTallo,C,CTallo.C,BB,0.71
CTallo,C,CTallo.C,BB,0.666
CTallo,C,CTallo.C,BB,0.643
CTallo,C,CTallo.C,BB,0.68
CTallo,C,CTallo.C,BB,0.637
CTallo,C,CTallo.C,BB,0.658
CTallo,C,CTallo.C,BB,0.706
CTallo,C,CTallo.C,BB,0.657
CTallo,C,CTallo.C,BB,0.65
CTallo,C,CTallo.C,BB,0.689
CTallo,C,CTallo.C,BB,0.694
CTallo,C,CTallo.C,BB,0.704
CTallo,C,CTallo.C,BB,0.58
CTallo,C,CTallo.C,BB,0.628
CTallo,C,CTallo.C,BB,0.732
CTallo,C,CTallo.C,BB,0.625
CTallo,C,CTallo.C,BB,0.701
CTallo,C,CTallo.C,BB,0.571
CTallo,C,CTallo.C,BB,0.666
CTallo,C,CTallo.C,BB,0.718
CTallo,C,CTallo.C,BB,0.641
CTallo,C,CTallo.C,BB,0.636
CTallo,C,CTallo.C,BB,0.636
CTallo,C,CTallo.C,BB,0.637
CTallo,C,CTallo.C,BB,0.716
CTallo,C,CTallo.C,BC,0.707
CTallo,C,CTallo.C,BC,0.721
CTallo,C,CTallo.C,BC,0.62
CTallo,C,CTallo.C,BC,0.563
CTallo,C,CTallo.C,BC,0.666
CTallo,C,CTallo.C,BC,0.576
CTallo,C,CTallo.C,BC,0.687
CTallo,C,CTallo.C,BC,0.785
CTallo,C,CTallo.C,BC,0.626
CTallo,C,CTallo.C,BC,0.608
CTallo,C,CTallo.C,BC,0.655
CTallo,C,CTallo.C,BC,0.642
CTallo,C,CTallo.C,BC,0.742
CTallo,C,CTallo.C,BC,0.558
CTallo,C,CTallo.C,BC,0.681
CTallo,C,CTallo.C,BC,0.636
CTallo,C,CTallo.C,BC,0.678
CTallo,C,CTallo.C,BC,0.737
CTallo,C,CTallo.C,BC,0.646
CTallo,C,CTallo.C,BC,0.605
CTallo,C,CTallo.C,BC,0.687
CTallo,C,CTallo.C,BC,0.638
CTallo,C,CTallo.C,BC,0.632
CTallo,C,CTallo.C,BC,0.698
CTallo,C,CTallo.C,BC,0.708
CTallo,C,CTallo.C,BL,0.523
CTallo,C,CTallo.C,BL,0.62
CTallo,C,CTallo.C,BL,0.734
CTallo,C,CTallo.C,BL,0.697
CTallo,C,CTallo.C,BL,0.687
CTallo,C,CTallo.C,BL,0.69
CTallo,C,CTallo.C,BL,0.652
CTallo,C,CTallo.C,BL,0.535
CTallo,C,CTallo.C,BL,0.695
CTallo,C,CTallo.C,BL,0.715
CTallo,C,CTallo.C,BL,0.663
CTallo,C,CTallo.C,BL,0.527
CTallo,C,CTallo.C,BL,0.729
CTallo,C,CTallo.C,BL,0.7
CTallo,C,CTallo.C,BL,0.66
CTallo,C,CTallo.C,BL,0.58
CTallo,C,CTallo.C,BL,0.65
CTallo,C,CTallo.C,BL,0.717
CTallo,C,CTallo.C,BL,0.658
CTallo,C,CTallo.C,BL,0.678
CTallo,C,CTallo.C,BL,0.685
CTallo,C,CTallo.C,BL,0.63
CTallo,C,CTallo.C,BL,0.571
CTallo,C,CTallo.C,BL,0.67
CTallo,C,CTallo.C,BL,0.774
CTallo,C,CTallo.C,BRR,0.672
CTallo,C,CTallo.C,BRR,0.59
CTallo,C,CTallo.C,BRR,0.629
CTallo,C,CTallo.C,BRR,0.7
CTallo,C,CTallo.C,BRR,0.56
CTallo,C,CTallo.C,BRR,0.611
CTallo,C,CTallo.C,BRR,0.661
CTallo,C,CTallo.C,BRR,0.739
CTallo,C,CTallo.C,BRR,0.667
CTallo,C,CTallo.C,BRR,0.552
CTallo,C,CTallo.C,BRR,0.455
CTallo,C,CTallo.C,BRR,0.759
CTallo,C,CTallo.C,BRR,0.692
CTallo,C,CTallo.C,BRR,0.76
CTallo,C,CTallo.C,BRR,0.666
CTallo,C,CTallo.C,BRR,0.722
CTallo,C,CTallo.C,BRR,0.712
CTallo,C,CTallo.C,BRR,0.667
CTallo,C,CTallo.C,BRR,0.58
CTallo,C,CTallo.C,BRR,0.469
CTallo,C,CTallo.C,BRR,0.58
CTallo,C,CTallo.C,BRR,0.641
CTallo,C,CTallo.C,BRR,0.734
CTallo,C,CTallo.C,BRR,0.676
CTallo,C,CTallo.C,BRR,0.725
CTallo,C,CTallo.C,GBLUP,0.68
CTallo,C,CTallo.C,GBLUP,0.585
CTallo,C,CTallo.C,GBLUP,0.669
CTallo,C,CTallo.C,GBLUP,0.688
CTallo,C,CTallo.C,GBLUP,0.713
CTallo,C,CTallo.C,GBLUP,0.671
CTallo,C,CTallo.C,GBLUP,0.603
CTallo,C,CTallo.C,GBLUP,0.698
CTallo,C,CTallo.C,GBLUP,0.689
CTallo,C,CTallo.C,GBLUP,0.657
CTallo,C,CTallo.C,GBLUP,0.604
CTallo,C,CTallo.C,GBLUP,0.677
CTallo,C,CTallo.C,GBLUP,0.744
CTallo,C,CTallo.C,GBLUP,0.628
CTallo,C,CTallo.C,GBLUP,0.642
CTallo,C,CTallo.C,GBLUP,0.562
CTallo,C,CTallo.C,GBLUP,0.711
CTallo,C,CTallo.C,GBLUP,0.636
CTallo,C,CTallo.C,GBLUP,0.72
CTallo,C,CTallo.C,GBLUP,0.704
CTallo,C,CTallo.C,GBLUP,0.653
CTallo,C,CTallo.C,GBLUP,0.735
CTallo,C,CTallo.C,GBLUP,0.709
CTallo,C,CTallo.C,GBLUP,0.631
CTallo,C,CTallo.C,GBLUP,0.639
CTallo,C,CTallo.C,RKHS,0.619
CTallo,C,CTallo.C,RKHS,0.599
CTallo,C,CTallo.C,RKHS,0.693
CTallo,C,CTallo.C,RKHS,0.725
CTallo,C,CTallo.C,RKHS,0.726
CTallo,C,CTallo.C,RKHS,0.746
CTallo,C,CTallo.C,RKHS,0.708
CTallo,C,CTallo.C,RKHS,0.667
CTallo,C,CTallo.C,RKHS,0.535
CTallo,C,CTallo.C,RKHS,0.761
CTallo,C,CTallo.C,RKHS,0.763
CTallo,C,CTallo.C,RKHS,0.707
CTallo,C,CTallo.C,RKHS,0.689
CTallo,C,CTallo.C,RKHS,0.56
CTallo,C,CTallo.C,RKHS,0.621
CTallo,C,CTallo.C,RKHS,0.78
CTallo,C,CTallo.C,RKHS,0.559
CTallo,C,CTallo.C,RKHS,0.683
CTallo,C,CTallo.C,RKHS,0.701
CTallo,C,CTallo.C,RKHS,0.649
CTallo,C,CTallo.C,RKHS,0.753
CTallo,C,CTallo.C,RKHS,0.711
CTallo,C,CTallo.C,RKHS,0.729
CTallo,C,CTallo.C,RKHS,0.704
CTallo,C,CTallo.C,RKHS,0.531
CTallo,H,CTallo.H,BA,0.384
CTallo,H,CTallo.H,BA,0.661
CTallo,H,CTallo.H,BA,0.389
CTallo,H,CTallo.H,BA,0.447
CTallo,H,CTallo.H,BA,0.229
CTallo,H,CTallo.H,BA,0.484
CTallo,H,CTallo.H,BA,0.473
CTallo,H,CTallo.H,BA,0.397
CTallo,H,CTallo.H,BA,0.485
CTallo,H,CTallo.H,BA,0.417
CTallo,H,CTallo.H,BA,0.473
CTallo,H,CTallo.H,BA,0.394
CTallo,H,CTallo.H,BA,0.567
CTallo,H,CTallo.H,BA,0.458
CTallo,H,CTallo.H,BA,0.426
CTallo,H,CTallo.H,BA,0.552
CTallo,H,CTallo.H,BA,0.55
CTallo,H,CTallo.H,BA,0.435
CTallo,H,CTallo.H,BA,0.3
CTallo,H,CTallo.H,BA,0.298
CTallo,H,CTallo.H,BA,0.418
CTallo,H,CTallo.H,BA,0.408
CTallo,H,CTallo.H,BA,0.418
CTallo,H,CTallo.H,BA,0.538
CTallo,H,CTallo.H,BA,0.395
CTallo,H,CTallo.H,BB,0.664
CTallo,H,CTallo.H,BB,0.382
CTallo,H,CTallo.H,BB,0.532
CTallo,H,CTallo.H,BB,0.338
CTallo,H,CTallo.H,BB,0.369
CTallo,H,CTallo.H,BB,0.596
CTallo,H,CTallo.H,BB,0.229
CTallo,H,CTallo.H,BB,0.456
CTallo,H,CTallo.H,BB,0.446
CTallo,H,CTallo.H,BB,0.311
CTallo,H,CTallo.H,BB,0.481
CTallo,H,CTallo.H,BB,0.417
CTallo,H,CTallo.H,BB,0.411
CTallo,H,CTallo.H,BB,0.585
CTallo,H,CTallo.H,BB,0.486
CTallo,H,CTallo.H,BB,0.336
CTallo,H,CTallo.H,BB,0.548
CTallo,H,CTallo.H,BB,0.522
CTallo,H,CTallo.H,BB,0.567
CTallo,H,CTallo.H,BB,0.382
CTallo,H,CTallo.H,BB,0.387
CTallo,H,CTallo.H,BB,0.556
CTallo,H,CTallo.H,BB,0.421
CTallo,H,CTallo.H,BB,0.486
CTallo,H,CTallo.H,BB,0.373
CTallo,H,CTallo.H,BC,0.478
CTallo,H,CTallo.H,BC,0.371
CTallo,H,CTallo.H,BC,0.431
CTallo,H,CTallo.H,BC,0.552
CTallo,H,CTallo.H,BC,0.428
CTallo,H,CTallo.H,BC,0.388
CTallo,H,CTallo.H,BC,0.528
CTallo,H,CTallo.H,BC,0.443
CTallo,H,CTallo.H,BC,0.361
CTallo,H,CTallo.H,BC,0.405
CTallo,H,CTallo.H,BC,0.407
CTallo,H,CTallo.H,BC,0.529
CTallo,H,CTallo.H,BC,0.515
CTallo,H,CTallo.H,BC,0.481
CTallo,H,CTallo.H,BC,0.418
CTallo,H,CTallo.H,BC,0.481
CTallo,H,CTallo.H,BC,0.357
CTallo,H,CTallo.H,BC,0.483
CTallo,H,CTallo.H,BC,0.328
CTallo,H,CTallo.H,BC,0.501
CTallo,H,CTallo.H,BC,0.553
CTallo,H,CTallo.H,BC,0.476
CTallo,H,CTallo.H,BC,0.387
CTallo,H,CTallo.H,BC,0.45
CTallo,H,CTallo.H,BC,0.534
CTallo,H,CTallo.H,BL,0.4
CTallo,H,CTallo.H,BL,0.625
CTallo,H,CTallo.H,BL,0.474
CTallo,H,CTallo.H,BL,0.499
CTallo,H,CTallo.H,BL,0.316
CTallo,H,CTallo.H,BL,0.457
CTallo,H,CTallo.H,BL,0.522
CTallo,H,CTallo.H,BL,0.445
CTallo,H,CTallo.H,BL,0.5
CTallo,H,CTallo.H,BL,0.314
CTallo,H,CTallo.H,BL,0.496
CTallo,H,CTallo.H,BL,0.503
CTallo,H,CTallo.H,BL,0.422
CTallo,H,CTallo.H,BL,0.384
CTallo,H,CTallo.H,BL,0.418
CTallo,H,CTallo.H,BL,0.381
CTallo,H,CTallo.H,BL,0.393
CTallo,H,CTallo.H,BL,0.467
CTallo,H,CTallo.H,BL,0.483
CTallo,H,CTallo.H,BL,0.339
CTallo,H,CTallo.H,BL,0.446
CTallo,H,CTallo.H,BL,0.507
CTallo,H,CTallo.H,BL,0.342
CTallo,H,CTallo.H,BL,0.358
CTallo,H,CTallo.H,BL,0.516
CTallo,H,CTallo.H,BRR,0.529
CTallo,H,CTallo.H,BRR,0.32
CTallo,H,CTallo.H,BRR,0.434
CTallo,H,CTallo.H,BRR,0.37
CTallo,H,CTallo.H,BRR,0.605
CTallo,H,CTallo.H,BRR,0.426
CTallo,H,CTallo.H,BRR,0.551
CTallo,H,CTallo.H,BRR,0.367
CTallo,H,CTallo.H,BRR,0.431
CTallo,H,CTallo.H,BRR,0.456
CTallo,H,CTallo.H,BRR,0.558
CTallo,H,CTallo.H,BRR,0.279
CTallo,H,CTallo.H,BRR,0.593
CTallo,H,CTallo.H,BRR,0.598
CTallo,H,CTallo.H,BRR,0.254
CTallo,H,CTallo.H,BRR,0.363
CTallo,H,CTallo.H,BRR,0.514
CTallo,H,CTallo.H,BRR,0.406
CTallo,H,CTallo.H,BRR,0.388
CTallo,H,CTallo.H,BRR,0.466
CTallo,H,CTallo.H,BRR,0.471
CTallo,H,CTallo.H,BRR,0.541
CTallo,H,CTallo.H,BRR,0.393
CTallo,H,CTallo.H,BRR,0.456
CTallo,H,CTallo.H,BRR,0.463
CTallo,H,CTallo.H,GBLUP,0.399
CTallo,H,CTallo.H,GBLUP,0.496
CTallo,H,CTallo.H,GBLUP,0.344
CTallo,H,CTallo.H,GBLUP,0.558
CTallo,H,CTallo.H,GBLUP,0.481
CTallo,H,CTallo.H,GBLUP,0.425
CTallo,H,CTallo.H,GBLUP,0.489
CTallo,H,CTallo.H,GBLUP,0.42
CTallo,H,CTallo.H,GBLUP,0.368
CTallo,H,CTallo.H,GBLUP,0.51
CTallo,H,CTallo.H,GBLUP,0.427
CTallo,H,CTallo.H,GBLUP,0.437
CTallo,H,CTallo.H,GBLUP,0.473
CTallo,H,CTallo.H,GBLUP,0.55
CTallo,H,CTallo.H,GBLUP,0.332
CTallo,H,CTallo.H,GBLUP,0.479
CTallo,H,CTallo.H,GBLUP,0.475
CTallo,H,CTallo.H,GBLUP,0.439
CTallo,H,CTallo.H,GBLUP,0.281
CTallo,H,CTallo.H,GBLUP,0.488
CTallo,H,CTallo.H,GBLUP,0.522
CTallo,H,CTallo.H,GBLUP,0.595
CTallo,H,CTallo.H,GBLUP,0.439
CTallo,H,CTallo.H,GBLUP,0.334
CTallo,H,CTallo.H,GBLUP,0.44
CTallo,H,CTallo.H,RKHS,0.471
CTallo,H,CTallo.H,RKHS,0.415
CTallo,H,CTallo.H,RKHS,0.443
CTallo,H,CTallo.H,RKHS,0.516
CTallo,H,CTallo.H,RKHS,0.441
CTallo,H,CTallo.H,RKHS,0.575
CTallo,H,CTallo.H,RKHS,0.473
CTallo,H,CTallo.H,RKHS,0.45
CTallo,H,CTallo.H,RKHS,0.547
CTallo,H,CTallo.H,RKHS,0.382
CTallo,H,CTallo.H,RKHS,0.474
CTallo,H,CTallo.H,RKHS,0.396
CTallo,H,CTallo.H,RKHS,0.501
CTallo,H,CTallo.H,RKHS,0.404
