Prefix,Componentes_CHL,Models,Traits,Heredabilidad
CPTuber,C,BRR,CPTuber.C,0.505470851235434
CPTuber,C,BRR,CPTuber.C,0.567643734850531
CPTuber,C,BRR,CPTuber.C,0.525449214894747
CPTuber,C,BRR,CPTuber.C,0.519804982473375
CPTuber,C,BRR,CPTuber.C,0.501325463939221
CPTuber,C,BRR,CPTuber.C,0.504754554457373
CPTuber,C,BRR,CPTuber.C,0.493310377315372
CPTuber,C,BRR,CPTuber.C,0.531630794927006
CPTuber,C,BRR,CPTuber.C,0.501333719756013
CPTuber,C,BRR,CPTuber.C,0.471844761553823
CPTuber,C,BRR,CPTuber.C,0.502020953562123
CPTuber,C,BRR,CPTuber.C,0.487830886213651
CPTuber,C,BRR,CPTuber.C,0.4478414683149
CPTuber,C,BRR,CPTuber.C,0.415144820491965
CPTuber,C,BRR,CPTuber.C,0.453513323605214
CPTuber,C,BRR,CPTuber.C,0.488760202135364
CPTuber,C,BRR,CPTuber.C,0.448239662517604
CPTuber,C,BRR,CPTuber.C,0.498170321272105
CPTuber,C,BRR,CPTuber.C,0.493936096057173
CPTuber,C,BRR,CPTuber.C,0.529938220971819
CPTuber,C,BRR,CPTuber.C,0.490103578804363
CPTuber,C,BRR,CPTuber.C,0.500784617413886
CPTuber,C,BRR,CPTuber.C,0.478557239727598
CPTuber,C,BRR,CPTuber.C,0.458973536296983
CPTuber,C,BRR,CPTuber.C,0.514532484412847
CPTuber,C,BRR,CPTuber.C,0.492719011012611
CPTuber,C,BRR,CPTuber.C,0.482412594263322
CPTuber,C,BRR,CPTuber.C,0.467406840937333
CPTuber,C,BRR,CPTuber.C,0.46339801030411
CPTuber,C,BRR,CPTuber.C,0.465712365523607
CPTuber,C,BRR,CPTuber.C,0.447614076651955
CPTuber,C,BRR,CPTuber.C,0.438947659456874
CPTuber,C,BRR,CPTuber.C,0.45275190842358
CPTuber,C,BRR,CPTuber.C,0.46295820831692
CPTuber,C,BRR,CPTuber.C,0.471197333923154
CPTuber,C,BRR,CPTuber.C,0.475656339508112
CPTuber,C,BRR,CPTuber.C,0.461391181652545
CPTuber,C,BRR,CPTuber.C,0.401894167598797
CPTuber,C,BRR,CPTuber.C,0.401738101457381
CPTuber,C,BRR,CPTuber.C,0.477458147374887
CPTuber,C,BRR,CPTuber.C,0.490026470243965
CPTuber,C,BRR,CPTuber.C,0.547542561319688
CPTuber,C,BRR,CPTuber.C,0.526937288642905
CPTuber,C,BRR,CPTuber.C,0.497163647572277
CPTuber,C,BRR,CPTuber.C,0.435075335242152
CPTuber,C,BRR,CPTuber.C,0.489203174429036
CPTuber,C,BRR,CPTuber.C,0.476964597760265
CPTuber,C,BRR,CPTuber.C,0.455037574091462
CPTuber,C,BRR,CPTuber.C,0.488555151527517
CPTuber,C,BRR,CPTuber.C,0.479942946187042
CPTuber,C,BRR,CPTuber.C,0.493292999538958
CPTuber,C,BRR,CPTuber.C,0.467184999114422
CPTuber,C,BRR,CPTuber.C,0.503048068145035
CPTuber,C,BRR,CPTuber.C,0.494734714782256
CPTuber,C,BRR,CPTuber.C,0.491701818908616
CPTuber,C,BRR,CPTuber.C,0.442099057023129
CPTuber,C,BRR,CPTuber.C,0.464947123325654
CPTuber,C,BRR,CPTuber.C,0.448066652620995
CPTuber,C,BRR,CPTuber.C,0.447452971665681
CPTuber,C,BRR,CPTuber.C,0.384320427356726
CPTuber,C,BRR,CPTuber.C,0.40358025992591
CPTuber,C,BRR,CPTuber.C,0.410412816640892
CPTuber,C,BRR,CPTuber.C,0.45446961221383
CPTuber,C,BRR,CPTuber.C,0.388799861609912
CPTuber,C,BRR,CPTuber.C,0.407340497621168
CPTuber,C,BRR,CPTuber.C,0.451359433538749
CPTuber,C,BRR,CPTuber.C,0.424445227496328
CPTuber,C,BRR,CPTuber.C,0.420254224411769
CPTuber,C,BRR,CPTuber.C,0.399437434144954
CPTuber,C,BRR,CPTuber.C,0.392711551369485
CPTuber,C,BRR,CPTuber.C,0.401189233569584
CPTuber,C,BRR,CPTuber.C,0.414050283901703
CPTuber,C,BRR,CPTuber.C,0.387131618062142
CPTuber,C,BRR,CPTuber.C,0.442039546286474
CPTuber,C,BRR,CPTuber.C,0.433318198228953
CPTuber,C,BRR,CPTuber.C,0.414416290285539
CPTuber,C,BRR,CPTuber.C,0.385856651041382
CPTuber,C,BRR,CPTuber.C,0.430136791519028
CPTuber,C,BRR,CPTuber.C,0.415660183916919
CPTuber,C,BRR,CPTuber.C,0.421101614955018
CPTuber,C,BRR,CPTuber.C,0.383388537081608
CPTuber,C,BRR,CPTuber.C,0.416272731519218
CPTuber,C,BRR,CPTuber.C,0.429448490035582
CPTuber,C,BRR,CPTuber.C,0.440587482879296
CPTuber,C,BRR,CPTuber.C,0.438586751932769
CPTuber,C,BRR,CPTuber.C,0.406176901260353
CPTuber,C,BRR,CPTuber.C,0.414408888740669
CPTuber,C,BRR,CPTuber.C,0.457079609625717
CPTuber,C,BRR,CPTuber.C,0.48234143743967
CPTuber,C,BRR,CPTuber.C,0.486283837513621
CPTuber,C,BRR,CPTuber.C,0.482070939577867
CPTuber,C,BRR,CPTuber.C,0.519415532709859
CPTuber,C,BRR,CPTuber.C,0.510324330069206
CPTuber,C,BRR,CPTuber.C,0.534589435698924
CPTuber,C,BRR,CPTuber.C,0.494091886329984
CPTuber,C,BRR,CPTuber.C,0.533905256679965
CPTuber,C,BRR,CPTuber.C,0.545260649031624
CPTuber,C,BRR,CPTuber.C,0.541357898077001
CPTuber,C,BRR,CPTuber.C,0.559389349571067
CPTuber,C,BRR,CPTuber.C,0.482783861896941
CPTuber,C,BRR,CPTuber.C,0.47891964505314
CPTuber,C,BRR,CPTuber.C,0.461596092099789
CPTuber,C,BRR,CPTuber.C,0.475914322878927
CPTuber,C,BRR,CPTuber.C,0.459206633264126
CPTuber,C,BRR,CPTuber.C,0.438258314969762
CPTuber,C,BRR,CPTuber.C,0.424274409105531
CPTuber,C,BRR,CPTuber.C,0.48280982210228
CPTuber,C,BRR,CPTuber.C,0.473445157095223
CPTuber,C,BRR,CPTuber.C,0.461972701093997
CPTuber,C,BRR,CPTuber.C,0.436958881367488
CPTuber,C,BRR,CPTuber.C,0.418581561598491
CPTuber,C,BRR,CPTuber.C,0.428462079988006
CPTuber,C,BRR,CPTuber.C,0.452548424003256
CPTuber,C,BRR,CPTuber.C,0.446178130875602
CPTuber,C,BRR,CPTuber.C,0.461006910504545
CPTuber,C,BRR,CPTuber.C,0.427591619711881
CPTuber,C,BRR,CPTuber.C,0.404946168419623
CPTuber,C,BRR,CPTuber.C,0.442205478212966
CPTuber,C,BRR,CPTuber.C,0.434048557674419
CPTuber,C,BRR,CPTuber.C,0.441585002754399
CPTuber,C,BRR,CPTuber.C,0.413961950982431
CPTuber,C,BRR,CPTuber.C,0.436610234616626
CPTuber,C,BRR,CPTuber.C,0.466260243777834
CPTuber,C,BRR,CPTuber.C,0.464623363466826
CPTuber,C,BRR,CPTuber.C,0.432761714111259
CPTuber,C,BRR,CPTuber.C,0.439065686819547
CPTuber,C,BRR,CPTuber.C,0.427086034250719
CPTuber,C,BRR,CPTuber.C,0.388351666321802
CPTuber,C,BRR,CPTuber.C,0.40847049615786
CPTuber,C,BRR,CPTuber.C,0.428232838870355
CPTuber,C,BRR,CPTuber.C,0.398422843628788
CPTuber,C,BRR,CPTuber.C,0.371794668724679
CPTuber,C,BRR,CPTuber.C,0.380383035427393
CPTuber,C,BRR,CPTuber.C,0.385736167424674
CPTuber,C,BRR,CPTuber.C,0.354880366483874
CPTuber,C,BRR,CPTuber.C,0.347869683547785
CPTuber,C,BRR,CPTuber.C,0.408426737890165
CPTuber,C,BRR,CPTuber.C,0.408873510676571
CPTuber,C,BRR,CPTuber.C,0.427849303833416
CPTuber,C,BRR,CPTuber.C,0.400741540995924
CPTuber,C,BRR,CPTuber.C,0.404640437152574
CPTuber,C,BRR,CPTuber.C,0.381689099992427
CPTuber,C,BRR,CPTuber.C,0.383521295846878
CPTuber,C,BRR,CPTuber.C,0.381505404976601
CPTuber,C,BRR,CPTuber.C,0.358344843793531
CPTuber,C,BRR,CPTuber.C,0.368454336384879
CPTuber,C,BRR,CPTuber.C,0.407601517083411
CPTuber,C,BRR,CPTuber.C,0.382858829649234
CPTuber,C,BRR,CPTuber.C,0.414212421871701
CPTuber,C,BRR,CPTuber.C,0.411576801286441
CPTuber,C,BRR,CPTuber.C,0.455917146891981
CPTuber,C,BRR,CPTuber.C,0.417574947327493
CPTuber,C,BRR,CPTuber.C,0.435499637787368
CPTuber,C,BRR,CPTuber.C,0.416963950075541
CPTuber,C,BRR,CPTuber.C,0.422421127077303
CPTuber,C,BRR,CPTuber.C,0.383567474362403
CPTuber,C,BRR,CPTuber.C,0.427900335618034
CPTuber,C,BRR,CPTuber.C,0.461052048768238
CPTuber,C,BRR,CPTuber.C,0.535469918905786
CPTuber,C,BRR,CPTuber.C,0.547162062424608
CPTuber,C,BRR,CPTuber.C,0.516609007085828
CPTuber,C,BRR,CPTuber.C,0.497556583892958
CPTuber,C,BRR,CPTuber.C,0.560851725720859
CPTuber,C,BRR,CPTuber.C,0.59812784410049
CPTuber,C,BRR,CPTuber.C,0.599268036965748
CPTuber,C,BRR,CPTuber.C,0.624409886107414
CPTuber,C,BRR,CPTuber.C,0.638731979388331
CPTuber,C,BRR,CPTuber.C,0.594005417244171
CPTuber,C,BRR,CPTuber.C,0.628837091295009
CPTuber,C,BRR,CPTuber.C,0.641071584852993
CPTuber,C,BRR,CPTuber.C,0.56829178591661
CPTuber,C,BRR,CPTuber.C,0.57314198620764
CPTuber,C,BRR,CPTuber.C,0.568242919109185
CPTuber,C,BRR,CPTuber.C,0.567471626997786
CPTuber,C,BRR,CPTuber.C,0.552088175084852
CPTuber,C,BRR,CPTuber.C,0.508987590636812
CPTuber,C,BRR,CPTuber.C,0.562887602043837
CPTuber,C,BRR,CPTuber.C,0.511816694272918
CPTuber,C,BRR,CPTuber.C,0.545458465824386
CPTuber,C,BRR,CPTuber.C,0.516912900509859
CPTuber,C,BRR,CPTuber.C,0.515789187045498
CPTuber,C,BRR,CPTuber.C,0.535793469824401
CPTuber,C,BRR,CPTuber.C,0.479305874874425
CPTuber,C,BRR,CPTuber.C,0.558050890581388
CPTuber,C,BRR,CPTuber.C,0.521090452674935
CPTuber,C,BRR,CPTuber.C,0.564346545284953
CPTuber,C,BRR,CPTuber.C,0.537081236110639
CPTuber,C,BRR,CPTuber.C,0.571017899039708
CPTuber,C,BRR,CPTuber.C,0.550351240104997
CPTuber,C,BRR,CPTuber.C,0.60743230292966
CPTuber,C,BRR,CPTuber.C,0.56532274582989
CPTuber,C,BRR,CPTuber.C,0.498384193103809
CPTuber,C,BRR,CPTuber.C,0.484399137345011
CPTuber,C,BRR,CPTuber.C,0.543670070111376
CPTuber,C,BRR,CPTuber.C,0.503614612609272
CPTuber,C,BRR,CPTuber.C,0.500391091574203
CPTuber,C,BRR,CPTuber.C,0.504546604874568
CPTuber,C,BRR,CPTuber.C,0.500613673322586
CPTuber,C,BRR,CPTuber.C,0.490708107943475
CPTuber,C,BRR,CPTuber.C,0.502053662874237
CPTuber,C,BRR,CPTuber.C,0.446780025721409
CPTuber,C,BRR,CPTuber.C,0.460612107829041
CPTuber,C,BRR,CPTuber.C,0.468974326430513
CPTuber,C,BRR,CPTuber.C,0.502629318095543
CPTuber,C,BRR,CPTuber.C,0.520985459072386
CPTuber,C,BRR,CPTuber.C,0.575880999742583
CPTuber,C,BRR,CPTuber.C,0.561805157293995
CPTuber,C,BRR,CPTuber.C,0.524026213953162
CPTuber,C,BRR,CPTuber.C,0.542876802254709
CPTuber,C,BRR,CPTuber.C,0.525620216897577
CPTuber,C,BRR,CPTuber.C,0.479500168892309
CPTuber,C,BRR,CPTuber.C,0.459650825966642
CPTuber,C,BRR,CPTuber.C,0.470940699071975
CPTuber,C,BRR,CPTuber.C,0.40809764336798
CPTuber,C,BRR,CPTuber.C,0.436524625899573
CPTuber,C,BRR,CPTuber.C,0.466089701703074
CPTuber,C,BRR,CPTuber.C,0.504811579757411
CPTuber,C,BRR,CPTuber.C,0.546908308904889
CPTuber,C,BRR,CPTuber.C,0.499359812741684
CPTuber,C,BRR,CPTuber.C,0.472658559643636
CPTuber,C,BRR,CPTuber.C,0.481969657681101
CPTuber,C,BRR,CPTuber.C,0.492896283263495
CPTuber,C,BRR,CPTuber.C,0.45854184640603
CPTuber,C,BRR,CPTuber.C,0.454360529620579
CPTuber,C,BRR,CPTuber.C,0.489527822629722
CPTuber,C,BRR,CPTuber.C,0.553551279774286
CPTuber,C,BRR,CPTuber.C,0.520261883435186
CPTuber,C,BRR,CPTuber.C,0.504011376909111
CPTuber,C,BRR,CPTuber.C,0.494804364697473
CPTuber,C,BRR,CPTuber.C,0.514320554894996
CPTuber,C,BRR,CPTuber.C,0.499292009610723
CPTuber,C,BRR,CPTuber.C,0.521480962765995
CPTuber,C,BRR,CPTuber.C,0.51641592651033
CPTuber,C,BRR,CPTuber.C,0.547132688470445
CPTuber,C,BRR,CPTuber.C,0.517284478627609
CPTuber,C,BRR,CPTuber.C,0.518848300908175
CPTuber,C,BRR,CPTuber.C,0.543776315016235
CPTuber,C,BRR,CPTuber.C,0.577087258922993
CPTuber,C,BRR,CPTuber.C,0.546571946112606
CPTuber,C,BRR,CPTuber.C,0.556959333963352
CPTuber,C,BRR,CPTuber.C,0.534180797220875
CPTuber,C,BRR,CPTuber.C,0.488716758784779
CPTuber,C,BRR,CPTuber.C,0.499460060206193
CPTuber,C,BRR,CPTuber.C,0.534848360972002
CPTuber,C,BRR,CPTuber.C,0.47921352475365
CPTuber,C,BRR,CPTuber.C,0.539891765051458
CPTuber,C,BRR,CPTuber.C,0.49620696603113
CPTuber,C,BRR,CPTuber.C,0.526216116002097
CPTuber,C,BRR,CPTuber.C,0.535463183603267
CPTuber,C,BRR,CPTuber.C,0.569040816062052
CPTuber,C,BRR,CPTuber.C,0.503533058495629
CPTuber,C,BRR,CPTuber.C,0.486506274364446
CPTuber,C,BRR,CPTuber.C,0.509868666585239
CPTuber,C,BRR,CPTuber.C,0.499767693267475
CPTuber,C,BRR,CPTuber.C,0.524730484431832
CPTuber,C,BRR,CPTuber.C,0.499608922014429
CPTuber,C,BRR,CPTuber.C,0.504925957614657
CPTuber,C,BRR,CPTuber.C,0.543058336817552
CPTuber,C,BRR,CPTuber.C,0.523071779916595
CPTuber,C,BRR,CPTuber.C,0.542405657618354
CPTuber,C,BRR,CPTuber.C,0.559045098478812
CPTuber,C,BRR,CPTuber.C,0.573811712032395
CPTuber,C,BRR,CPTuber.C,0.599859800438663
CPTuber,C,BRR,CPTuber.C,0.589566146785283
CPTuber,C,BRR,CPTuber.C,0.58481929052378
CPTuber,C,BRR,CPTuber.C,0.548948934903332
CPTuber,C,BRR,CPTuber.C,0.57625495581508
CPTuber,C,BRR,CPTuber.C,0.63372644105495
CPTuber,C,BRR,CPTuber.C,0.61955176237824
CPTuber,C,BRR,CPTuber.C,0.57329599003232
CPTuber,C,BRR,CPTuber.C,0.57044991602407
CPTuber,C,BRR,CPTuber.C,0.566227288142596
CPTuber,C,BRR,CPTuber.C,0.566477693458258
CPTuber,C,BRR,CPTuber.C,0.542695091776131
CPTuber,C,BRR,CPTuber.C,0.490927697091353
CPTuber,C,BRR,CPTuber.C,0.510796154690737
CPTuber,C,BRR,CPTuber.C,0.512120245499237
CPTuber,C,BRR,CPTuber.C,0.528539099433759
CPTuber,C,BRR,CPTuber.C,0.534902817343711
CPTuber,C,BRR,CPTuber.C,0.550933853359632
CPTuber,C,BRR,CPTuber.C,0.533629925149195
CPTuber,C,BRR,CPTuber.C,0.515175134811727
CPTuber,C,BRR,CPTuber.C,0.477803055284018
CPTuber,C,BRR,CPTuber.C,0.503106259129163
CPTuber,C,BRR,CPTuber.C,0.470070979752146
CPTuber,C,BRR,CPTuber.C,0.474387877956121
CPTuber,C,BRR,CPTuber.C,0.527721884771455
CPTuber,C,BRR,CPTuber.C,0.481368593367498
CPTuber,C,BRR,CPTuber.C,0.533750089225279
CPTuber,C,BRR,CPTuber.C,0.500915285422662
CPTuber,C,BRR,CPTuber.C,0.493767398216375
CPTuber,C,BRR,CPTuber.C,0.49503492409211
CPTuber,C,BRR,CPTuber.C,0.520427507899898
CPTuber,C,BRR,CPTuber.C,0.510594021845558
CPTuber,C,BRR,CPTuber.C,0.450977608950656
CPTuber,C,BRR,CPTuber.C,0.509140955352937
CPTuber,C,BRR,CPTuber.C,0.499748363133168
CPTuber,C,BRR,CPTuber.C,0.526718140265301
CPTuber,C,BRR,CPTuber.C,0.512171338715981
CPTuber,C,BRR,CPTuber.C,0.552677934773261
CPTuber,C,BRR,CPTuber.C,0.521708126551569
CPTuber,C,BRR,CPTuber.C,0.499766711212531
CPTuber,C,BRR,CPTuber.C,0.49482886250273
CPTuber,C,BRR,CPTuber.C,0.481593798381656
CPTuber,C,BRR,CPTuber.C,0.480225408560412
CPTuber,C,BRR,CPTuber.C,0.467158895549675
CPTuber,C,BRR,CPTuber.C,0.496990135102847
CPTuber,C,BRR,CPTuber.C,0.509495123707061
CPTuber,C,BRR,CPTuber.C,0.438377456679021
CPTuber,C,BRR,CPTuber.C,0.45265895051877
CPTuber,C,BRR,CPTuber.C,0.50294555364454
CPTuber,C,BRR,CPTuber.C,0.455540965811996
CPTuber,C,BRR,CPTuber.C,0.4650099965083
CPTuber,C,BRR,CPTuber.C,0.48637990889371
CPTuber,C,BRR,CPTuber.C,0.425367695470375
CPTuber,C,BRR,CPTuber.C,0.448175269294493
CPTuber,C,BRR,CPTuber.C,0.427074367097556
CPTuber,C,BRR,CPTuber.C,0.50404277438379
CPTuber,C,BRR,CPTuber.C,0.468183048145008
CPTuber,C,BRR,CPTuber.C,0.486846983766104
CPTuber,C,BRR,CPTuber.C,0.485889490463149
CPTuber,C,BRR,CPTuber.C,0.495844894303635
CPTuber,C,BRR,CPTuber.C,0.496378753914085
CPTuber,C,BRR,CPTuber.C,0.446916431207972
CPTuber,C,BRR,CPTuber.C,0.412358164339354
CPTuber,C,BRR,CPTuber.C,0.486877284842472
CPTuber,C,BRR,CPTuber.C,0.510874305413486
CPTuber,C,BRR,CPTuber.C,0.485212897260566
CPTuber,C,BRR,CPTuber.C,0.496582085518309
CPTuber,C,BRR,CPTuber.C,0.519171679401299
CPTuber,C,BRR,CPTuber.C,0.510746188042711
CPTuber,C,BRR,CPTuber.C,0.578312389601586
CPTuber,C,BRR,CPTuber.C,0.587674475142777
CPTuber,C,BRR,CPTuber.C,0.571775382326185
CPTuber,C,BRR,CPTuber.C,0.563630876094561
CPTuber,C,BRR,CPTuber.C,0.567529503375664
CPTuber,C,BRR,CPTuber.C,0.54290529493118
CPTuber,C,BRR,CPTuber.C,0.548509021008306
CPTuber,C,BRR,CPTuber.C,0.530251102673044
CPTuber,C,BRR,CPTuber.C,0.587588983655379
CPTuber,C,BRR,CPTuber.C,0.592375091642098
CPTuber,C,BRR,CPTuber.C,0.568332477178818
CPTuber,C,BRR,CPTuber.C,0.523515600002245
CPTuber,C,BRR,CPTuber.C,0.532302379387255
CPTuber,C,BRR,CPTuber.C,0.569319811794387
CPTuber,C,BRR,CPTuber.C,0.557125265139504
CPTuber,C,BRR,CPTuber.C,0.517333817721224
CPTuber,C,BRR,CPTuber.C,0.466353503172485
CPTuber,C,BRR,CPTuber.C,0.499996359583892
CPTuber,C,BRR,CPTuber.C,0.527232663251483
CPTuber,C,BRR,CPTuber.C,0.493907164127748
CPTuber,C,BRR,CPTuber.C,0.517432250424746
CPTuber,C,BRR,CPTuber.C,0.518572436950576
CPTuber,C,BRR,CPTuber.C,0.528733272147299
CPTuber,C,BRR,CPTuber.C,0.528943402953827
CPTuber,C,BRR,CPTuber.C,0.574818751858227
CPTuber,C,BRR,CPTuber.C,0.565191738145253
CPTuber,C,BRR,CPTuber.C,0.509605666095567
CPTuber,C,BRR,CPTuber.C,0.588228259544966
CPTuber,C,BRR,CPTuber.C,0.576931151106732
CPTuber,C,BRR,CPTuber.C,0.588220096339342
CPTuber,C,BRR,CPTuber.C,0.578916266989157
CPTuber,C,BRR,CPTuber.C,0.631575972556295
CPTuber,C,BRR,CPTuber.C,0.549827808442824
CPTuber,C,BRR,CPTuber.C,0.551681173308479
CPTuber,C,BRR,CPTuber.C,0.57654846509127
CPTuber,C,BRR,CPTuber.C,0.526311108219862
CPTuber,C,BRR,CPTuber.C,0.508681384056864
CPTuber,C,BRR,CPTuber.C,0.479307433967712
CPTuber,C,BRR,CPTuber.C,0.526704080803511
CPTuber,C,BRR,CPTuber.C,0.511837621867199
CPTuber,C,BRR,CPTuber.C,0.514181474091524
CPTuber,C,BRR,CPTuber.C,0.521560300981437
CPTuber,C,BRR,CPTuber.C,0.559897731450818
CPTuber,C,BRR,CPTuber.C,0.55373098915821
CPTuber,C,BRR,CPTuber.C,0.526392897766276
CPTuber,C,BRR,CPTuber.C,0.496734366616853
CPTuber,C,BRR,CPTuber.C,0.507836257387346
CPTuber,C,BRR,CPTuber.C,0.505399433602294
CPTuber,C,BRR,CPTuber.C,0.528721731040767
CPTuber,C,BRR,CPTuber.C,0.55492215799698
CPTuber,C,BRR,CPTuber.C,0.59567738846715
CPTuber,C,BRR,CPTuber.C,0.564501807786876
CPTuber,C,BRR,CPTuber.C,0.515347641535116
CPTuber,C,BRR,CPTuber.C,0.515349556198582
CPTuber,C,BRR,CPTuber.C,0.559402187700368
CPTuber,C,BRR,CPTuber.C,0.557827796790444
CPTuber,C,BRR,CPTuber.C,0.53202130436725
CPTuber,C,BRR,CPTuber.C,0.540054179134287
CPTuber,C,BRR,CPTuber.C,0.550874779471156
CPTuber,C,BRR,CPTuber.C,0.543751504984797
CPTuber,C,BRR,CPTuber.C,0.515713791361107
CPTuber,C,BRR,CPTuber.C,0.573397788886825
CPTuber,C,BRR,CPTuber.C,0.536056767729559
CPTuber,C,BRR,CPTuber.C,0.565692496767663
CPTuber,C,BRR,CPTuber.C,0.531447627697277
CPTuber,C,BRR,CPTuber.C,0.541445394893315
CPTuber,C,BRR,CPTuber.C,0.573341764573111
CPTuber,C,BRR,CPTuber.C,0.551644595242838
CPTuber,C,BRR,CPTuber.C,0.602705853289189
CPTuber,C,BRR,CPTuber.C,0.595712874103761
CPTuber,C,BRR,CPTuber.C,0.646638332640955
CPTuber,C,BRR,CPTuber.C,0.605735479259133
CPTuber,C,BRR,CPTuber.C,0.593809704883975
CPTuber,C,BRR,CPTuber.C,0.64106061886424
CPTuber,C,BRR,CPTuber.C,0.60039503153786
CPTuber,C,BRR,CPTuber.C,0.595589881080384
CPTuber,C,BRR,CPTuber.C,0.547049121100019
CPTuber,C,BRR,CPTuber.C,0.566169255236355
CPTuber,C,BRR,CPTuber.C,0.554901107640259
CPTuber,C,BRR,CPTuber.C,0.551172365527115
CPTuber,C,BRR,CPTuber.C,0.570637095015928
CPTuber,C,BRR,CPTuber.C,0.517875230817082
CPTuber,C,BRR,CPTuber.C,0.541197194879877
CPTuber,C,BRR,CPTuber.C,0.5165722187922
CPTuber,C,BRR,CPTuber.C,0.478297125818511
CPTuber,C,BRR,CPTuber.C,0.529979670474554
CPTuber,C,BRR,CPTuber.C,0.522489449162054
CPTuber,C,BRR,CPTuber.C,0.568386417745101
CPTuber,C,BRR,CPTuber.C,0.521723992062784
CPTuber,C,BRR,CPTuber.C,0.505655070117443
CPTuber,C,BRR,CPTuber.C,0.533589376141096
CPTuber,C,BRR,CPTuber.C,0.527323870296185
CPTuber,C,BRR,CPTuber.C,0.555717467221819
CPTuber,C,BRR,CPTuber.C,0.560151124178123
CPTuber,C,BRR,CPTuber.C,0.541559268561716
CPTuber,C,BRR,CPTuber.C,0.526625126802152
CPTuber,C,BRR,CPTuber.C,0.4697814854034
CPTuber,C,BRR,CPTuber.C,0.463610183424703
CPTuber,C,BRR,CPTuber.C,0.520142874152968
CPTuber,C,BRR,CPTuber.C,0.498557241507304
CPTuber,C,BRR,CPTuber.C,0.46694911418568
CPTuber,C,BRR,CPTuber.C,0.480573137188511
CPTuber,C,BRR,CPTuber.C,0.4442717367654
CPTuber,C,BRR,CPTuber.C,0.457471095082682
CPTuber,C,BRR,CPTuber.C,0.454201034014513
CPTuber,C,BRR,CPTuber.C,0.504191114386172
CPTuber,C,BRR,CPTuber.C,0.505178790967206
CPTuber,C,BRR,CPTuber.C,0.44375927791689
CPTuber,C,BRR,CPTuber.C,0.498391441425263
CPTuber,C,BRR,CPTuber.C,0.506420848408127
CPTuber,C,BRR,CPTuber.C,0.496098891945062
CPTuber,C,BRR,CPTuber.C,0.52396021953042
CPTuber,C,BRR,CPTuber.C,0.528799065866235
CPTuber,C,BRR,CPTuber.C,0.592876828321703
CPTuber,C,BRR,CPTuber.C,0.545514435924873
CPTuber,C,BRR,CPTuber.C,0.48391246992505
CPTuber,C,BRR,CPTuber.C,0.478864620138758
CPTuber,C,BRR,CPTuber.C,0.503002798598458
CPTuber,C,BRR,CPTuber.C,0.519087160229092
CPTuber,C,BRR,CPTuber.C,0.535971851754615
CPTuber,C,BRR,CPTuber.C,0.452369599298764
CPTuber,C,BRR,CPTuber.C,0.507176385186554
CPTuber,C,BRR,CPTuber.C,0.49441131887335
CPTuber,C,BRR,CPTuber.C,0.52707567718585
CPTuber,C,BRR,CPTuber.C,0.526538959356447
CPTuber,C,BRR,CPTuber.C,0.536995237503856
CPTuber,C,BRR,CPTuber.C,0.528569058217522
CPTuber,C,BRR,CPTuber.C,0.574415101466958
CPTuber,C,BRR,CPTuber.C,0.579499372692385
CPTuber,C,BRR,CPTuber.C,0.509897558803042
CPTuber,C,BRR,CPTuber.C,0.579913799123539
CPTuber,C,BRR,CPTuber.C,0.531034795382109
CPTuber,C,BRR,CPTuber.C,0.526793286214429
CPTuber,C,BRR,CPTuber.C,0.545073287695527
CPTuber,C,BRR,CPTuber.C,0.581619409458414
CPTuber,C,BRR,CPTuber.C,0.615738845528017
CPTuber,C,BRR,CPTuber.C,0.626636956641621
CPTuber,C,BRR,CPTuber.C,0.649075385089844
CPTuber,C,BRR,CPTuber.C,0.581102811367194
CPTuber,C,BRR,CPTuber.C,0.613482053228665
CPTuber,C,BRR,CPTuber.C,0.607528823893461
CPTuber,C,BRR,CPTuber.C,0.605693874074141
CPTuber,C,BRR,CPTuber.C,0.582744268926208
CPTuber,C,BRR,CPTuber.C,0.578513153207424
CPTuber,C,BRR,CPTuber.C,0.51836808508455
CPTuber,C,BRR,CPTuber.C,0.535278562040742
CPTuber,C,BRR,CPTuber.C,0.537977944920311
CPTuber,C,BRR,CPTuber.C,0.525371452506622
CPTuber,C,BRR,CPTuber.C,0.529118472604407
CPTuber,C,BRR,CPTuber.C,0.519811236315443
CPTuber,C,BRR,CPTuber.C,0.482000936693397
CPTuber,C,BRR,CPTuber.C,0.471757764164619
CPTuber,C,BRR,CPTuber.C,0.43495398614387
CPTuber,C,BRR,CPTuber.C,0.476764188260168
CPTuber,C,BRR,CPTuber.C,0.451744133478301
CPTuber,C,BRR,CPTuber.C,0.454920654327501
CPTuber,C,BRR,CPTuber.C,0.485501367625556
CPTuber,C,BRR,CPTuber.C,0.469537925049961
CPTuber,C,BRR,CPTuber.C,0.455829213782595
CPTuber,C,BRR,CPTuber.C,0.556833804355087
CPTuber,C,BRR,CPTuber.C,0.53792077122142
CPTuber,C,BRR,CPTuber.C,0.498636554877461
CPTuber,C,BRR,CPTuber.C,0.460248354418209
CPTuber,C,BRR,CPTuber.C,0.462465942981417
CPTuber,C,BRR,CPTuber.C,0.462072834828743
CPTuber,C,BRR,CPTuber.C,0.504581272360972
CPTuber,C,BRR,CPTuber.C,0.487978917117764
