Prefix,CHL_Components,Models,Traits,Heritability
PCFlower,H,BRR,PCFlower.H,0.862734687517748
PCFlower,H,BRR,PCFlower.H,0.837562362230238
PCFlower,H,BRR,PCFlower.H,0.840217371964433
PCFlower,H,BRR,PCFlower.H,0.851429509813937
PCFlower,H,BRR,PCFlower.H,0.849050055671186
PCFlower,H,BRR,PCFlower.H,0.835159923808983
PCFlower,H,BRR,PCFlower.H,0.845070456351224
PCFlower,H,BRR,PCFlower.H,0.827661470717362
PCFlower,H,BRR,PCFlower.H,0.855677778050651
PCFlower,H,BRR,PCFlower.H,0.85954668287743
PCFlower,H,BRR,PCFlower.H,0.821909938715342
PCFlower,H,BRR,PCFlower.H,0.81965974276609
PCFlower,H,BRR,PCFlower.H,0.845107340102031
PCFlower,H,BRR,PCFlower.H,0.824241547388255
PCFlower,H,BRR,PCFlower.H,0.8490427765477
PCFlower,H,BRR,PCFlower.H,0.852162368494383
PCFlower,H,BRR,PCFlower.H,0.856235074776151
PCFlower,H,BRR,PCFlower.H,0.843280556898092
PCFlower,H,BRR,PCFlower.H,0.83029010923114
PCFlower,H,BRR,PCFlower.H,0.851950987777336
PCFlower,H,BRR,PCFlower.H,0.835007838984063
PCFlower,H,BRR,PCFlower.H,0.816645857644632
PCFlower,H,BRR,PCFlower.H,0.838684888317742
PCFlower,H,BRR,PCFlower.H,0.847035711507041
PCFlower,H,BRR,PCFlower.H,0.871404980448855
PCFlower,H,BRR,PCFlower.H,0.868851794319917
PCFlower,H,BRR,PCFlower.H,0.873844506522924
PCFlower,H,BRR,PCFlower.H,0.888019746061596
PCFlower,H,BRR,PCFlower.H,0.882203896858531
PCFlower,H,BRR,PCFlower.H,0.895545924383514
PCFlower,H,BRR,PCFlower.H,0.882230815110611
PCFlower,H,BRR,PCFlower.H,0.900571290057945
PCFlower,H,BRR,PCFlower.H,0.889365056977971
PCFlower,H,BRR,PCFlower.H,0.877779658695835
PCFlower,H,BRR,PCFlower.H,0.895587638151709
PCFlower,H,BRR,PCFlower.H,0.883537020157283
PCFlower,H,BRR,PCFlower.H,0.89065327475048
PCFlower,H,BRR,PCFlower.H,0.881243004413381
PCFlower,H,BRR,PCFlower.H,0.888134144761102
PCFlower,H,BRR,PCFlower.H,0.896467024665199
PCFlower,H,BRR,PCFlower.H,0.895892777919411
PCFlower,H,BRR,PCFlower.H,0.886342398694739
PCFlower,H,BRR,PCFlower.H,0.887515789321336
PCFlower,H,BRR,PCFlower.H,0.880557395131531
PCFlower,H,BRR,PCFlower.H,0.878969447829306
PCFlower,H,BRR,PCFlower.H,0.883685081592487
PCFlower,H,BRR,PCFlower.H,0.876872907472692
PCFlower,H,BRR,PCFlower.H,0.861872281790746
PCFlower,H,BRR,PCFlower.H,0.869579093069129
PCFlower,H,BRR,PCFlower.H,0.887229786082617
PCFlower,H,BRR,PCFlower.H,0.875611374443263
PCFlower,H,BRR,PCFlower.H,0.892278271589742
PCFlower,H,BRR,PCFlower.H,0.859973748573004
PCFlower,H,BRR,PCFlower.H,0.884905099908127
PCFlower,H,BRR,PCFlower.H,0.8717048361782
PCFlower,H,BRR,PCFlower.H,0.875179376177595
PCFlower,H,BRR,PCFlower.H,0.843034630085201
PCFlower,H,BRR,PCFlower.H,0.843702240260937
PCFlower,H,BRR,PCFlower.H,0.841267819767384
PCFlower,H,BRR,PCFlower.H,0.853198961468138
PCFlower,H,BRR,PCFlower.H,0.857816068935014
PCFlower,H,BRR,PCFlower.H,0.85647368638066
PCFlower,H,BRR,PCFlower.H,0.835801537308171
PCFlower,H,BRR,PCFlower.H,0.881405159045093
PCFlower,H,BRR,PCFlower.H,0.856881187421083
PCFlower,H,BRR,PCFlower.H,0.838287670308997
PCFlower,H,BRR,PCFlower.H,0.838544914855525
PCFlower,H,BRR,PCFlower.H,0.848360370532432
PCFlower,H,BRR,PCFlower.H,0.842936138675735
PCFlower,H,BRR,PCFlower.H,0.857286208299655
PCFlower,H,BRR,PCFlower.H,0.859480245959139
PCFlower,H,BRR,PCFlower.H,0.855345194558821
PCFlower,H,BRR,PCFlower.H,0.841016795989594
PCFlower,H,BRR,PCFlower.H,0.865084845026479
PCFlower,H,BRR,PCFlower.H,0.824761340505233
PCFlower,H,BRR,PCFlower.H,0.834745717518722
PCFlower,H,BRR,PCFlower.H,0.847163270630844
PCFlower,H,BRR,PCFlower.H,0.854042306368912
PCFlower,H,BRR,PCFlower.H,0.833906138317265
PCFlower,H,BRR,PCFlower.H,0.839235796658954
PCFlower,H,BRR,PCFlower.H,0.853489263123337
PCFlower,H,BRR,PCFlower.H,0.838756462112205
PCFlower,H,BRR,PCFlower.H,0.845990885853553
PCFlower,H,BRR,PCFlower.H,0.860926214849808
PCFlower,H,BRR,PCFlower.H,0.852123383060178
PCFlower,H,BRR,PCFlower.H,0.836169059898962
PCFlower,H,BRR,PCFlower.H,0.836928686371002
PCFlower,H,BRR,PCFlower.H,0.831551152173853
PCFlower,H,BRR,PCFlower.H,0.818006483714639
PCFlower,H,BRR,PCFlower.H,0.833429821920663
PCFlower,H,BRR,PCFlower.H,0.845965439456995
PCFlower,H,BRR,PCFlower.H,0.817299857098989
PCFlower,H,BRR,PCFlower.H,0.826825044477748
PCFlower,H,BRR,PCFlower.H,0.829468499383225
PCFlower,H,BRR,PCFlower.H,0.817726096200279
PCFlower,H,BRR,PCFlower.H,0.833410212029506
PCFlower,H,BRR,PCFlower.H,0.839807967472527
PCFlower,H,BRR,PCFlower.H,0.816654344070314
PCFlower,H,BRR,PCFlower.H,0.841514615839166
PCFlower,H,BRR,PCFlower.H,0.846988961185378
PCFlower,H,BRR,PCFlower.H,0.846093154859071
PCFlower,H,BRR,PCFlower.H,0.837277134027908
PCFlower,H,BRR,PCFlower.H,0.845497079404894
PCFlower,H,BRR,PCFlower.H,0.824996812208112
PCFlower,H,BRR,PCFlower.H,0.852661345510493
PCFlower,H,BRR,PCFlower.H,0.850815223942609
PCFlower,H,BRR,PCFlower.H,0.852994867273148
PCFlower,H,BRR,PCFlower.H,0.874102544870971
PCFlower,H,BRR,PCFlower.H,0.870787474454128
PCFlower,H,BRR,PCFlower.H,0.874058663039971
PCFlower,H,BRR,PCFlower.H,0.865522558062646
PCFlower,H,BRR,PCFlower.H,0.853276473320412
PCFlower,H,BRR,PCFlower.H,0.841440723695513
PCFlower,H,BRR,PCFlower.H,0.842228229583792
PCFlower,H,BRR,PCFlower.H,0.846530360718327
PCFlower,H,BRR,PCFlower.H,0.836997941658214
PCFlower,H,BRR,PCFlower.H,0.845263826628447
PCFlower,H,BRR,PCFlower.H,0.848151488620748
PCFlower,H,BRR,PCFlower.H,0.844647214562465
PCFlower,H,BRR,PCFlower.H,0.877745724659813
PCFlower,H,BRR,PCFlower.H,0.873073745197528
PCFlower,H,BRR,PCFlower.H,0.837755933074801
PCFlower,H,BRR,PCFlower.H,0.854411837945996
PCFlower,H,BRR,PCFlower.H,0.852727958719647
PCFlower,H,BRR,PCFlower.H,0.840103311570559
PCFlower,H,BRR,PCFlower.H,0.826973820304697
PCFlower,H,BRR,PCFlower.H,0.850406642080166
PCFlower,H,BRR,PCFlower.H,0.870948006211791
PCFlower,H,BRR,PCFlower.H,0.860085070465844
PCFlower,H,BRR,PCFlower.H,0.849609684666189
PCFlower,H,BRR,PCFlower.H,0.852664071591197
PCFlower,H,BRR,PCFlower.H,0.822004489106751
PCFlower,H,BRR,PCFlower.H,0.847624656617199
PCFlower,H,BRR,PCFlower.H,0.873753546406794
PCFlower,H,BRR,PCFlower.H,0.849049115798603
PCFlower,H,BRR,PCFlower.H,0.856783806337827
PCFlower,H,BRR,PCFlower.H,0.87320524205435
PCFlower,H,BRR,PCFlower.H,0.883125814303911
PCFlower,H,BRR,PCFlower.H,0.889915929246574
PCFlower,H,BRR,PCFlower.H,0.883257526719984
PCFlower,H,BRR,PCFlower.H,0.87542765346766
PCFlower,H,BRR,PCFlower.H,0.86896975474253
PCFlower,H,BRR,PCFlower.H,0.856829562399835
PCFlower,H,BRR,PCFlower.H,0.873363887109757
PCFlower,H,BRR,PCFlower.H,0.893465403912618
PCFlower,H,BRR,PCFlower.H,0.874903342049608
PCFlower,H,BRR,PCFlower.H,0.878428705827628
PCFlower,H,BRR,PCFlower.H,0.855470302351098
PCFlower,H,BRR,PCFlower.H,0.868936397204333
PCFlower,H,BRR,PCFlower.H,0.852907830259989
PCFlower,H,BRR,PCFlower.H,0.861813238578234
PCFlower,H,BRR,PCFlower.H,0.868818009278504
PCFlower,H,BRR,PCFlower.H,0.877057989548809
PCFlower,H,BRR,PCFlower.H,0.878822013832554
PCFlower,H,BRR,PCFlower.H,0.883783806512955
PCFlower,H,BRR,PCFlower.H,0.866251377522806
PCFlower,H,BRR,PCFlower.H,0.876973625587155
PCFlower,H,BRR,PCFlower.H,0.861844303985884
PCFlower,H,BRR,PCFlower.H,0.880155492941991
PCFlower,H,BRR,PCFlower.H,0.863063727908903
PCFlower,H,BRR,PCFlower.H,0.877564293753693
PCFlower,H,BRR,PCFlower.H,0.87469527208797
PCFlower,H,BRR,PCFlower.H,0.847945930723884
PCFlower,H,BRR,PCFlower.H,0.849490751543099
PCFlower,H,BRR,PCFlower.H,0.841302189733113
PCFlower,H,BRR,PCFlower.H,0.855154604751942
PCFlower,H,BRR,PCFlower.H,0.836706183601133
PCFlower,H,BRR,PCFlower.H,0.832496640368596
PCFlower,H,BRR,PCFlower.H,0.855758047798937
PCFlower,H,BRR,PCFlower.H,0.828785314695525
PCFlower,H,BRR,PCFlower.H,0.85094327656537
PCFlower,H,BRR,PCFlower.H,0.861707056298025
PCFlower,H,BRR,PCFlower.H,0.845635283029755
PCFlower,H,BRR,PCFlower.H,0.85130902603149
PCFlower,H,BRR,PCFlower.H,0.863294142122761
PCFlower,H,BRR,PCFlower.H,0.840659795510425
PCFlower,H,BRR,PCFlower.H,0.811741444488659
PCFlower,H,BRR,PCFlower.H,0.850200806586651
PCFlower,H,BRR,PCFlower.H,0.843289041082201
PCFlower,H,BRR,PCFlower.H,0.835675773732386
PCFlower,H,BRR,PCFlower.H,0.845985677382946
PCFlower,H,BRR,PCFlower.H,0.862727031240049
PCFlower,H,BRR,PCFlower.H,0.881610109919608
PCFlower,H,BRR,PCFlower.H,0.859645519132868
PCFlower,H,BRR,PCFlower.H,0.857710754287233
PCFlower,H,BRR,PCFlower.H,0.855603002259326
PCFlower,H,BRR,PCFlower.H,0.871035307792393
PCFlower,H,BRR,PCFlower.H,0.854990650569614
PCFlower,H,BRR,PCFlower.H,0.876886693365647
PCFlower,H,BRR,PCFlower.H,0.87643911051156
PCFlower,H,BRR,PCFlower.H,0.878384728385618
PCFlower,H,BRR,PCFlower.H,0.891447694904336
PCFlower,H,BRR,PCFlower.H,0.852533327223497
PCFlower,H,BRR,PCFlower.H,0.863926193258616
PCFlower,H,BRR,PCFlower.H,0.86918457640383
PCFlower,H,BRR,PCFlower.H,0.859791525100843
PCFlower,H,BRR,PCFlower.H,0.854739260661076
PCFlower,H,BRR,PCFlower.H,0.872179964113305
PCFlower,H,BRR,PCFlower.H,0.866764874112919
PCFlower,H,BRR,PCFlower.H,0.886910699317737
PCFlower,H,BRR,PCFlower.H,0.894478084864066
PCFlower,H,BRR,PCFlower.H,0.852459241243108
PCFlower,H,BRR,PCFlower.H,0.881862226622938
PCFlower,H,BRR,PCFlower.H,0.884212986979176
PCFlower,H,BRR,PCFlower.H,0.883259688033266
PCFlower,H,BRR,PCFlower.H,0.86082929939729
PCFlower,H,BRR,PCFlower.H,0.859073870986683
PCFlower,H,BRR,PCFlower.H,0.857823253278905
PCFlower,H,BRR,PCFlower.H,0.870758371522402
PCFlower,H,BRR,PCFlower.H,0.851969478044164
PCFlower,H,BRR,PCFlower.H,0.862284216077931
PCFlower,H,BRR,PCFlower.H,0.83570357620229
PCFlower,H,BRR,PCFlower.H,0.855777423122441
PCFlower,H,BRR,PCFlower.H,0.853874141205287
PCFlower,H,BRR,PCFlower.H,0.851743168386761
PCFlower,H,BRR,PCFlower.H,0.86422541390807
PCFlower,H,BRR,PCFlower.H,0.859720002581457
PCFlower,H,BRR,PCFlower.H,0.853991684097478
PCFlower,H,BRR,PCFlower.H,0.842507603951552
PCFlower,H,BRR,PCFlower.H,0.850619106076867
PCFlower,H,BRR,PCFlower.H,0.873792084236824
PCFlower,H,BRR,PCFlower.H,0.848869990940483
PCFlower,H,BRR,PCFlower.H,0.838507548351774
PCFlower,H,BRR,PCFlower.H,0.845617211187933
PCFlower,H,BRR,PCFlower.H,0.829162117524355
PCFlower,H,BRR,PCFlower.H,0.825528844273139
PCFlower,H,BRR,PCFlower.H,0.834268596675257
PCFlower,H,BRR,PCFlower.H,0.851872157792517
PCFlower,H,BRR,PCFlower.H,0.865431867978006
PCFlower,H,BRR,PCFlower.H,0.862637729381051
PCFlower,H,BRR,PCFlower.H,0.864627047064767
PCFlower,H,BRR,PCFlower.H,0.864812452796759
PCFlower,H,BRR,PCFlower.H,0.883541800677005
PCFlower,H,BRR,PCFlower.H,0.867982365988159
PCFlower,H,BRR,PCFlower.H,0.862295117706263
PCFlower,H,BRR,PCFlower.H,0.864867989249116
PCFlower,H,BRR,PCFlower.H,0.861237902004318
PCFlower,H,BRR,PCFlower.H,0.848933732393293
PCFlower,H,BRR,PCFlower.H,0.86642148708709
PCFlower,H,BRR,PCFlower.H,0.879771103972644
PCFlower,H,BRR,PCFlower.H,0.868657165633592
PCFlower,H,BRR,PCFlower.H,0.876948633522731
PCFlower,H,BRR,PCFlower.H,0.878209972840123
PCFlower,H,BRR,PCFlower.H,0.862057622980042
PCFlower,H,BRR,PCFlower.H,0.864392451281532
PCFlower,H,BRR,PCFlower.H,0.862325460661781
PCFlower,H,BRR,PCFlower.H,0.873487106834419
PCFlower,H,BRR,PCFlower.H,0.861878667221251
PCFlower,H,BRR,PCFlower.H,0.860688581166343
PCFlower,H,BRR,PCFlower.H,0.859967733393945
PCFlower,H,BRR,PCFlower.H,0.848354706228915
PCFlower,H,BRR,PCFlower.H,0.873446081206837
PCFlower,H,BRR,PCFlower.H,0.882317153960884
PCFlower,H,BRR,PCFlower.H,0.85994404098169
PCFlower,H,BRR,PCFlower.H,0.862205332513151
PCFlower,H,BRR,PCFlower.H,0.847768648289026
PCFlower,H,BRR,PCFlower.H,0.86333341310206
PCFlower,H,BRR,PCFlower.H,0.864394549011315
PCFlower,H,BRR,PCFlower.H,0.873192340186174
PCFlower,H,BRR,PCFlower.H,0.85453776868257
PCFlower,H,BRR,PCFlower.H,0.851184906848757
PCFlower,H,BRR,PCFlower.H,0.854320491306741
PCFlower,H,BRR,PCFlower.H,0.850300770254026
PCFlower,H,BRR,PCFlower.H,0.873502604520511
PCFlower,H,BRR,PCFlower.H,0.843750717640037
PCFlower,H,BRR,PCFlower.H,0.889877591324448
PCFlower,H,BRR,PCFlower.H,0.877371718739779
PCFlower,H,BRR,PCFlower.H,0.875698962088505
PCFlower,H,BRR,PCFlower.H,0.88021979987267
PCFlower,H,BRR,PCFlower.H,0.874187356273233
PCFlower,H,BRR,PCFlower.H,0.874292817650359
PCFlower,H,BRR,PCFlower.H,0.881843912413851
PCFlower,H,BRR,PCFlower.H,0.863693356821559
PCFlower,H,BRR,PCFlower.H,0.873802270746224
PCFlower,H,BRR,PCFlower.H,0.861336963521235
PCFlower,H,BRR,PCFlower.H,0.844584268207026
PCFlower,H,BRR,PCFlower.H,0.849557385230394
PCFlower,H,BRR,PCFlower.H,0.863048567887485
PCFlower,H,BRR,PCFlower.H,0.825025427309209
PCFlower,H,BRR,PCFlower.H,0.861375662834338
PCFlower,H,BRR,PCFlower.H,0.863743987547492
PCFlower,H,BRR,PCFlower.H,0.845978015463754
PCFlower,H,BRR,PCFlower.H,0.868421089750741
PCFlower,H,BRR,PCFlower.H,0.86923728916981
PCFlower,H,BRR,PCFlower.H,0.862618733278751
PCFlower,H,BRR,PCFlower.H,0.854506914849473
PCFlower,H,BRR,PCFlower.H,0.85222756457695
PCFlower,H,BRR,PCFlower.H,0.890688616260956
PCFlower,H,BRR,PCFlower.H,0.851404725719062
PCFlower,H,BRR,PCFlower.H,0.872411151794579
PCFlower,H,BRR,PCFlower.H,0.851862021176213
PCFlower,H,BRR,PCFlower.H,0.836667176388972
PCFlower,H,BRR,PCFlower.H,0.859970722470561
PCFlower,H,BRR,PCFlower.H,0.801528291523901
PCFlower,H,BRR,PCFlower.H,0.836867472637175
PCFlower,H,BRR,PCFlower.H,0.85332710604486
PCFlower,H,BRR,PCFlower.H,0.829936720411424
PCFlower,H,BRR,PCFlower.H,0.817470886159244
PCFlower,H,BRR,PCFlower.H,0.83401093973406
PCFlower,H,BRR,PCFlower.H,0.825682458885176
PCFlower,H,BRR,PCFlower.H,0.833025224027514
PCFlower,H,BRR,PCFlower.H,0.849494817434971
PCFlower,H,BRR,PCFlower.H,0.841242121515656
PCFlower,H,BRR,PCFlower.H,0.835713557237297
PCFlower,H,BRR,PCFlower.H,0.828272095288981
PCFlower,H,BRR,PCFlower.H,0.827173721101566
PCFlower,H,BRR,PCFlower.H,0.833329784029301
PCFlower,H,BRR,PCFlower.H,0.848931788920442
PCFlower,H,BRR,PCFlower.H,0.835166012299938
PCFlower,H,BRR,PCFlower.H,0.849075089074927
PCFlower,H,BRR,PCFlower.H,0.806145570179747
PCFlower,H,BRR,PCFlower.H,0.840267925806834
PCFlower,H,BRR,PCFlower.H,0.809926872788803
PCFlower,H,BRR,PCFlower.H,0.827190354112544
PCFlower,H,BRR,PCFlower.H,0.833235266879655
PCFlower,H,BRR,PCFlower.H,0.803861897346937
PCFlower,H,BRR,PCFlower.H,0.842407344767363
PCFlower,H,BRR,PCFlower.H,0.850442928597534
PCFlower,H,BRR,PCFlower.H,0.832910484663097
PCFlower,H,BRR,PCFlower.H,0.838590365347733
PCFlower,H,BRR,PCFlower.H,0.838423137866183
PCFlower,H,BRR,PCFlower.H,0.869600595444574
PCFlower,H,BRR,PCFlower.H,0.852274094137794
PCFlower,H,BRR,PCFlower.H,0.878127665214401
PCFlower,H,BRR,PCFlower.H,0.864338733815444
PCFlower,H,BRR,PCFlower.H,0.864844676892516
PCFlower,H,BRR,PCFlower.H,0.862793362215084
PCFlower,H,BRR,PCFlower.H,0.854372413090584
PCFlower,H,BRR,PCFlower.H,0.863999870098493
PCFlower,H,BRR,PCFlower.H,0.871299250785326
PCFlower,H,BRR,PCFlower.H,0.858397724060641
PCFlower,H,BRR,PCFlower.H,0.871610045331118
PCFlower,H,BRR,PCFlower.H,0.852016141392904
PCFlower,H,BRR,PCFlower.H,0.837697880712062
PCFlower,H,BRR,PCFlower.H,0.82941448675722
PCFlower,H,BRR,PCFlower.H,0.839721059525081
PCFlower,H,BRR,PCFlower.H,0.856954104195558
PCFlower,H,BRR,PCFlower.H,0.872612207859239
PCFlower,H,BRR,PCFlower.H,0.861763435253442
PCFlower,H,BRR,PCFlower.H,0.846734701719234
PCFlower,H,BRR,PCFlower.H,0.877729113686587
PCFlower,H,BRR,PCFlower.H,0.869790564017933
PCFlower,H,BRR,PCFlower.H,0.861822830800209
PCFlower,H,BRR,PCFlower.H,0.849217784158563
PCFlower,H,BRR,PCFlower.H,0.858910618309419
PCFlower,H,BRR,PCFlower.H,0.841387890744438
PCFlower,H,BRR,PCFlower.H,0.870939415637842
PCFlower,H,BRR,PCFlower.H,0.867215630801313
PCFlower,H,BRR,PCFlower.H,0.853876826625966
PCFlower,H,BRR,PCFlower.H,0.83906069070119
PCFlower,H,BRR,PCFlower.H,0.851276078201003
PCFlower,H,BRR,PCFlower.H,0.867946717095876
PCFlower,H,BRR,PCFlower.H,0.83924190921965
PCFlower,H,BRR,PCFlower.H,0.852040788338055
PCFlower,H,BRR,PCFlower.H,0.83673553107896
PCFlower,H,BRR,PCFlower.H,0.814004444700423
PCFlower,H,BRR,PCFlower.H,0.833996264514475
PCFlower,H,BRR,PCFlower.H,0.826773020396477
PCFlower,H,BRR,PCFlower.H,0.805187069091361
PCFlower,H,BRR,PCFlower.H,0.824656828596769
PCFlower,H,BRR,PCFlower.H,0.836733011334738
PCFlower,H,BRR,PCFlower.H,0.854681379872555
PCFlower,H,BRR,PCFlower.H,0.834934268282426
PCFlower,H,BRR,PCFlower.H,0.837734796061174
PCFlower,H,BRR,PCFlower.H,0.82140626687862
PCFlower,H,BRR,PCFlower.H,0.862491176195491
PCFlower,H,BRR,PCFlower.H,0.854667112963783
PCFlower,H,BRR,PCFlower.H,0.855424532543163
PCFlower,H,BRR,PCFlower.H,0.873818743103474
PCFlower,H,BRR,PCFlower.H,0.860902096006571
PCFlower,H,BRR,PCFlower.H,0.864065782012354
PCFlower,H,BRR,PCFlower.H,0.858356617499936
PCFlower,H,BRR,PCFlower.H,0.859758367653694
PCFlower,H,BRR,PCFlower.H,0.864053565901723
PCFlower,H,BRR,PCFlower.H,0.85048068929201
PCFlower,H,BRR,PCFlower.H,0.875757713765872
PCFlower,H,BRR,PCFlower.H,0.866413450891647
PCFlower,H,BRR,PCFlower.H,0.865564399434814
PCFlower,H,BRR,PCFlower.H,0.861562297787078
PCFlower,H,BRR,PCFlower.H,0.870113799928243
PCFlower,H,BRR,PCFlower.H,0.840907713136783
PCFlower,H,BRR,PCFlower.H,0.851048521434992
PCFlower,H,BRR,PCFlower.H,0.852326312571335
PCFlower,H,BRR,PCFlower.H,0.839418628741861
PCFlower,H,BRR,PCFlower.H,0.840248549737201
PCFlower,H,BRR,PCFlower.H,0.856163514274839
PCFlower,H,BRR,PCFlower.H,0.861840536354061
PCFlower,H,BRR,PCFlower.H,0.850628231100135
PCFlower,H,BRR,PCFlower.H,0.842305744124068
PCFlower,H,BRR,PCFlower.H,0.865713212928494
PCFlower,H,BRR,PCFlower.H,0.871385528759845
PCFlower,H,BRR,PCFlower.H,0.860445690225873
PCFlower,H,BRR,PCFlower.H,0.854507815734767
PCFlower,H,BRR,PCFlower.H,0.861873019019719
PCFlower,H,BRR,PCFlower.H,0.879615306595972
PCFlower,H,BRR,PCFlower.H,0.883128530232075
PCFlower,H,BRR,PCFlower.H,0.868565984511718
PCFlower,H,BRR,PCFlower.H,0.876420366322634
PCFlower,H,BRR,PCFlower.H,0.859895215989027
PCFlower,H,BRR,PCFlower.H,0.872231567919479
PCFlower,H,BRR,PCFlower.H,0.869037965955662
PCFlower,H,BRR,PCFlower.H,0.873457092354352
PCFlower,H,BRR,PCFlower.H,0.879831176777585
PCFlower,H,BRR,PCFlower.H,0.86734556528316
PCFlower,H,BRR,PCFlower.H,0.876963535536175
PCFlower,H,BRR,PCFlower.H,0.8599169680918
PCFlower,H,BRR,PCFlower.H,0.872888488608788
PCFlower,H,BRR,PCFlower.H,0.86726115596556
PCFlower,H,BRR,PCFlower.H,0.873467331904704
PCFlower,H,BRR,PCFlower.H,0.881489470900712
PCFlower,H,BRR,PCFlower.H,0.853030927191248
PCFlower,H,BRR,PCFlower.H,0.880761343833844
PCFlower,H,BRR,PCFlower.H,0.885090185717839
PCFlower,H,BRR,PCFlower.H,0.871945469129243
PCFlower,H,BRR,PCFlower.H,0.854482578499118
PCFlower,H,BRR,PCFlower.H,0.864015623053219
PCFlower,H,BRR,PCFlower.H,0.878157675637671
PCFlower,H,BRR,PCFlower.H,0.862942509381019
PCFlower,H,BRR,PCFlower.H,0.856576133943439
PCFlower,H,BRR,PCFlower.H,0.86830861986328
PCFlower,H,BRR,PCFlower.H,0.860078332614833
PCFlower,H,BRR,PCFlower.H,0.876013365670977
PCFlower,H,BRR,PCFlower.H,0.868543028582617
PCFlower,H,BRR,PCFlower.H,0.883124185262423
PCFlower,H,BRR,PCFlower.H,0.884904208452579
PCFlower,H,BRR,PCFlower.H,0.869618618590597
PCFlower,H,BRR,PCFlower.H,0.860751189235453
PCFlower,H,BRR,PCFlower.H,0.857093284726853
PCFlower,H,BRR,PCFlower.H,0.876324367566246
PCFlower,H,BRR,PCFlower.H,0.868347983159222
PCFlower,H,BRR,PCFlower.H,0.867298278124553
PCFlower,H,BRR,PCFlower.H,0.868187363144915
PCFlower,H,BRR,PCFlower.H,0.844609962537997
PCFlower,H,BRR,PCFlower.H,0.847704442482854
PCFlower,H,BRR,PCFlower.H,0.847119783102874
PCFlower,H,BRR,PCFlower.H,0.852296206137456
PCFlower,H,BRR,PCFlower.H,0.835848572234909
PCFlower,H,BRR,PCFlower.H,0.837712015688165
PCFlower,H,BRR,PCFlower.H,0.877135502417955
PCFlower,H,BRR,PCFlower.H,0.854246118630363
PCFlower,H,BRR,PCFlower.H,0.868739449845522
PCFlower,H,BRR,PCFlower.H,0.874704567459479
PCFlower,H,BRR,PCFlower.H,0.881777027721364
PCFlower,H,BRR,PCFlower.H,0.875643181208074
PCFlower,H,BRR,PCFlower.H,0.880632214834973
PCFlower,H,BRR,PCFlower.H,0.870061414047197
PCFlower,H,BRR,PCFlower.H,0.867147684005295
PCFlower,H,BRR,PCFlower.H,0.839229377285113
PCFlower,H,BRR,PCFlower.H,0.859207088624596
PCFlower,H,BRR,PCFlower.H,0.853806413056697
PCFlower,H,BRR,PCFlower.H,0.864099327198205
PCFlower,H,BRR,PCFlower.H,0.860168602217714
PCFlower,H,BRR,PCFlower.H,0.855717088873135
PCFlower,H,BRR,PCFlower.H,0.843643532608157
PCFlower,H,BRR,PCFlower.H,0.865704048577577
PCFlower,H,BRR,PCFlower.H,0.85848626231325
PCFlower,H,BRR,PCFlower.H,0.867416087421071
PCFlower,H,BRR,PCFlower.H,0.834440284912499
PCFlower,H,BRR,PCFlower.H,0.848249585476807
PCFlower,H,BRR,PCFlower.H,0.852207112028059
PCFlower,H,BRR,PCFlower.H,0.873811619505787
PCFlower,H,BRR,PCFlower.H,0.871424195440873
PCFlower,H,BRR,PCFlower.H,0.879213375593116
PCFlower,H,BRR,PCFlower.H,0.878505063779146
PCFlower,H,BRR,PCFlower.H,0.838058560733128
PCFlower,H,BRR,PCFlower.H,0.865138957843625
PCFlower,H,BRR,PCFlower.H,0.865170111122974
PCFlower,H,BRR,PCFlower.H,0.856210727019984
PCFlower,H,BRR,PCFlower.H,0.837610484409303
PCFlower,H,BRR,PCFlower.H,0.867565015425435
PCFlower,H,BRR,PCFlower.H,0.842493054894883
PCFlower,H,BRR,PCFlower.H,0.845797633798849
PCFlower,H,BRR,PCFlower.H,0.847159704696971
PCFlower,H,BRR,PCFlower.H,0.834430716993562
PCFlower,H,BRR,PCFlower.H,0.870542513533104
PCFlower,H,BRR,PCFlower.H,0.821162984011745
PCFlower,H,BRR,PCFlower.H,0.842986133582782
PCFlower,H,BRR,PCFlower.H,0.828620312566087
PCFlower,H,BRR,PCFlower.H,0.852923568658121
PCFlower,H,BRR,PCFlower.H,0.849216712287915
PCFlower,H,BRR,PCFlower.H,0.831692848032145
PCFlower,H,BRR,PCFlower.H,0.853534178726848
PCFlower,H,BRR,PCFlower.H,0.863928450907928
PCFlower,H,BRR,PCFlower.H,0.867131293770148
PCFlower,H,BRR,PCFlower.H,0.827433196236258
PCFlower,H,BRR,PCFlower.H,0.844381041201211
PCFlower,H,BRR,PCFlower.H,0.860846730551462
PCFlower,H,BRR,PCFlower.H,0.836741012130017
PCFlower,H,BRR,PCFlower.H,0.869818961077943
PCFlower,H,BRR,PCFlower.H,0.83672398499433
PCFlower,H,BRR,PCFlower.H,0.844814341446942
PCFlower,H,BRR,PCFlower.H,0.844822254873764
PCFlower,H,BRR,PCFlower.H,0.844735495735967
PCFlower,H,BRR,PCFlower.H,0.829546070986685
PCFlower,H,BRR,PCFlower.H,0.839979094493672
PCFlower,H,BRR,PCFlower.H,0.850580588234402
PCFlower,H,BRR,PCFlower.H,0.845554406464434
PCFlower,H,BRR,PCFlower.H,0.839912427370155
PCFlower,H,BRR,PCFlower.H,0.859398571971692
