"TRAIT","HCL","HCLTrait","Value"
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",43
"CPFlor","C","CPFlor.C",36
"CPFlor","C","CPFlor.C",42
"CPFlor","C","CPFlor.C",41
"CPFlor","C","CPFlor.C",41
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",43
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",48
"CPFlor","C","CPFlor.C",40
"CPFlor","C","CPFlor.C",48
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",36
"CPFlor","C","CPFlor.C",36
"CPFlor","C","CPFlor.C",39
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",40
"CPFlor","C","CPFlor.C",34
"CPFlor","C","CPFlor.C",36
"CPFlor","C","CPFlor.C",39
"CPFlor","C","CPFlor.C",42
"CPFlor","C","CPFlor.C",43
"CPFlor","C","CPFlor.C",48
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",39
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",49
"CPFlor","C","CPFlor.C",45
"CPFlor","C","CPFlor.C",49
"CPFlor","C","CPFlor.C",39
"CPFlor","C","CPFlor.C",55
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",57
"CPFlor","C","CPFlor.C",45
"CPFlor","C","CPFlor.C",40
"CPFlor","C","CPFlor.C",40
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",39
"CPFlor","C","CPFlor.C",36
"CPFlor","C","CPFlor.C",NA
"CPFlor","C","CPFlor.C",43
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",39
"CPFlor","C","CPFlor.C",57
"CPFlor","C","CPFlor.C",49
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",39
"CPFlor","C","CPFlor.C",43
"CPFlor","C","CPFlor.C",40
"CPFlor","C","CPFlor.C",49
"CPFlor","C","CPFlor.C",49
"CPFlor","C","CPFlor.C",49
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",NA
"CPFlor","C","CPFlor.C",45
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",39
"CPFlor","C","CPFlor.C",45
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",55
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",36
"CPFlor","C","CPFlor.C",36
"CPFlor","C","CPFlor.C",48
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",36
"CPFlor","C","CPFlor.C",42
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",55
"CPFlor","C","CPFlor.C",57
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",45
"CPFlor","C","CPFlor.C",55
"CPFlor","C","CPFlor.C",55
"CPFlor","C","CPFlor.C",55
"CPFlor","C","CPFlor.C",49
"CPFlor","C","CPFlor.C",42
"CPFlor","C","CPFlor.C",55
"CPFlor","C","CPFlor.C",55
"CPFlor","C","CPFlor.C",55
"CPFlor","C","CPFlor.C",55
"CPFlor","C","CPFlor.C",40
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",41
"CPFlor","C","CPFlor.C",49
"CPFlor","C","CPFlor.C",55
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",NA
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",49
"CPFlor","C","CPFlor.C",55
"CPFlor","C","CPFlor.C",55
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",37
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",NA
"CPFlor","C","CPFlor.C",40
"CPFlor","C","CPFlor.C",40
"CPFlor","C","CPFlor.C",55
"CPFlor","C","CPFlor.C",57
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",36
"CPFlor","C","CPFlor.C",42
"CPFlor","C","CPFlor.C",34
"CPFlor","C","CPFlor.C",45
"CPFlor","C","CPFlor.C",40
"CPFlor","C","CPFlor.C",NA
"CPFlor","C","CPFlor.C",NA
"CPFlor","C","CPFlor.C",42
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",57
"CPFlor","C","CPFlor.C",40
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",45
"CPFlor","C","CPFlor.C",45
"CPFlor","C","CPFlor.C",49
"CPFlor","C","CPFlor.C",46
"CPFlor","C","CPFlor.C",55
"CPFlor","C","CPFlor.C",49
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",46
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",55
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",40
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",57
"CPFlor","C","CPFlor.C",40
"CPFlor","C","CPFlor.C",NA
"CPFlor","C","CPFlor.C",NA
"CPFlor","C","CPFlor.C",45
"CPFlor","C","CPFlor.C",57
"CPFlor","C","CPFlor.C",49
"CPFlor","C","CPFlor.C",45
"CPFlor","C","CPFlor.C",31
"CPFlor","C","CPFlor.C",45
"CPFlor","C","CPFlor.C",57
"CPFlor","C","CPFlor.C",34
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",43
"CPFlor","C","CPFlor.C",NA
"CPFlor","C","CPFlor.C",52
"CPFlor","C","CPFlor.C",48
"CPFlor","C","CPFlor.C",33
"CPFlor","C","CPFlor.C",NA
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",35
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",40
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",40
"CPFlor","C","CPFlor.C",41
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",45
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",55
"CPFlor","C","CPFlor.C",36
"CPFlor","C","CPFlor.C",36
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",40
"CPFlor","C","CPFlor.C",43
"CPFlor","C","CPFlor.C",40
"CPFlor","C","CPFlor.C",46
"CPFlor","C","CPFlor.C",40
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",49
"CPFlor","C","CPFlor.C",45
"CPFlor","C","CPFlor.C",57
"CPFlor","C","CPFlor.C",42
"CPFlor","C","CPFlor.C",35
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",26
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",31
"CPFlor","C","CPFlor.C",46
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",42
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",58
"CPFlor","C","CPFlor.C",45
"CPFlor","C","CPFlor.C",35
"CPFlor","C","CPFlor.C",43
"CPFlor","C","CPFlor.C",57
"CPFlor","C","CPFlor.C",57
"CPFlor","C","CPFlor.C",57
"CPFlor","C","CPFlor.C",46
"CPFlor","C","CPFlor.C",57
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",331
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",328
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",316
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",331
"CPFlor","H","CPFlor.H",317
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",332
"CPFlor","H","CPFlor.H",332
"CPFlor","H","CPFlor.H",310
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",318
"CPFlor","H","CPFlor.H",314
"CPFlor","H","CPFlor.H",323
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",324
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",323
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",328
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",323
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",323
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",332
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",332
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",316
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",313
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",316
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",316
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",314
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",315
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",324
"CPFlor","H","CPFlor.H",323
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",323
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",304
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",318
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",308
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",332
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",324
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",316
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",314
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",317
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",323
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",324
"CPFlor","H","CPFlor.H",323
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",323
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",323
"CPFlor","H","CPFlor.H",317
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",326
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",317
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",326
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",314
"CPFlor","H","CPFlor.H",317
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",314
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",314
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",318
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",316
"CPFlor","H","CPFlor.H",316
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",317
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",317
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",309
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",309
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",315
"CPFlor","H","CPFlor.H",309
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",310
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",318
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",323
"CPFlor","H","CPFlor.H",323
"CPFlor","H","CPFlor.H",318
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",303
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",328
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",323
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",332
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",323
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",323
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",324
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",318
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",323
"CPFlor","H","CPFlor.H",310
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",315
"CPFlor","H","CPFlor.H",314
"CPFlor","H","CPFlor.H",317
"CPFlor","H","CPFlor.H",310
"CPFlor","H","CPFlor.H",317
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",309
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",317
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",315
"CPFlor","H","CPFlor.H",304
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",328
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",332
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",308
"CPFlor","H","CPFlor.H",310
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",324
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",309
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",316
"CPFlor","H","CPFlor.H",310
"CPFlor","H","CPFlor.H",309
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",310
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",309
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",332
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",324
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",315
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",310
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",317
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",314
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",323
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",324
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",314
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",324
"CPFlor","H","CPFlor.H",302
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",303
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",314
"CPFlor","H","CPFlor.H",315
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",317
"CPFlor","H","CPFlor.H",326
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",316
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",314
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",315
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",315
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",324
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",326
"CPFlor","H","CPFlor.H",316
"CPFlor","H","CPFlor.H",309
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",332
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",308
"CPFlor","H","CPFlor.H",308
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",321
"CPFlor","H","CPFlor.H",309
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",318
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",317
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",308
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",308
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",308
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",328
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",309
"CPFlor","H","CPFlor.H",309
"CPFlor","H","CPFlor.H",315
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",319
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",317
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",310
"CPFlor","H","CPFlor.H",328
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",328
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",316
"CPFlor","H","CPFlor.H",328
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",314
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",308
"CPFlor","H","CPFlor.H",309
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",309
"CPFlor","H","CPFlor.H",316
"CPFlor","H","CPFlor.H",316
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",NA
"CPFlor","H","CPFlor.H",316
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",327
"CPFlor","H","CPFlor.H",314
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",322
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",305
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",323
"CPFlor","H","CPFlor.H",329
"CPFlor","H","CPFlor.H",320
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",312
"CPFlor","H","CPFlor.H",323
"CPFlor","H","CPFlor.H",322
